playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
sa3014850,Antonio Velez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.318,1.0444,0.5357,0.50037,0.155333,0.769,0.2992,0.042
sa918324,Carson LaRue,999.0,,,0.0975,0.5415,0.0,0.0,,1.0,4.368,1.0142,0.5568,0.52025,0.150667,0.8728,0.388,0.0427
15291,Steven Brault,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.405,1.0209,0.5381,0.50052,0.135556,0.826,0.4105,0.0548
sa918394,Jacob Bosiokovic,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.388,0.9857,0.5412,0.5037,0.136667,0.8637,0.444,0.0488
sa3007840,Anderson Munoz,999.0,NYY,Yankees,0.0,1.0,0.0,0.0,,1.0,4.376,0.95,0.5265,0.49057,0.145556,0.9626,0.4383,0.0498
21281,Tommy Doyle,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.403,1.0075,0.5457,0.5076,0.134889,0.9239,0.4379,0.0381
27513,Hyeon-Jong Yang,999.0,,,0.0746,0.6496,0.0,0.0,,1.0,4.324,1.0439,0.545,0.50907,0.156111,0.795,0.3257,0.0304
16466,Brent Honeywell,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.376,1.0295,0.552,0.51423,0.146,0.8167,0.3721,0.0526
sa737032,Junior Garcia,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.413,1.0126,0.5388,0.49965,0.130667,0.8325,0.4487,0.043
22982,José Lopez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.413,0.9385,0.5177,0.47991,0.125222,0.9564,0.5146,0.05
sa3016912,Cameron Leonard,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.342,0.9885,0.5236,0.48592,0.132,0.8933,0.3962,0.0404
sa3007906,Ryan Conroy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.433,1.0219,0.5495,0.50816,0.123111,0.814,0.4588,0.0538
sa3006164,Freddy Pacheco,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.401,0.9368,0.5361,0.50206,0.138333,0.9947,0.4837,0.0452
16318,Ricardo Pinto,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.333,1.009,0.5165,0.47672,0.126,0.8191,0.3639,0.0501
sa738313,Cale Coshow,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.374,1.0098,0.5513,0.51514,0.147556,0.8649,0.3973,0.0439
sa828216,Henry Martinez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.392,1.0087,0.5529,0.51604,0.143444,0.8702,0.4196,0.0434
sa3004573,Dominic LoBrutto,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.435,1.0463,0.5616,0.52174,0.129222,0.8141,0.4424,0.0469
sa874967,Riley Ferrell,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,0.969,0.5463,0.50923,0.137556,0.9286,0.4851,0.0431
sa597194,Jose Adames,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.454,0.9518,0.5539,0.51652,0.142778,0.9935,0.5317,0.053
sa3018151,Ryan Boyer,999.0,TOR,Blue Jays,0.0,1.0,0.0,0.0,,1.0,4.365,0.9626,0.537,0.50229,0.153111,0.9361,0.4121,0.0508
21866,Jordan Balazovic,999.0,MIN,Twins,0.0,48.0,0.0,3.9457,,48.0,209.333,47.4292,25.0632,23.213,5.80267,43.1027,20.4853,1.9066
20476,Peter Solomon,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.357,1.0143,0.5412,0.5041,0.144778,0.8295,0.3768,0.0389
sa916836,Miguel Figueroa,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,0.9642,0.5493,0.51352,0.141889,0.9545,0.4829,0.0447
20227,Jake Walsh,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.403,0.9554,0.5476,0.51306,0.146222,0.9704,0.473,0.0465
sa875060,Jack Wynkoop,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.398,1.004,0.5369,0.49891,0.136,0.8424,0.4348,0.0439
sa3008022,Justin Hagenman,999.0,BOS,Red Sox,0.0625,0.7065,0.0,0.0,,1.0,4.37,1.0526,0.5775,0.54145,0.155,0.8407,0.3572,0.04
16265,Sam Howard,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.417,0.9271,0.529,0.4931,0.138889,0.9901,0.5168,0.0485
sa598926,Bradley Roney,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,0.9426,0.5456,0.51106,0.144778,0.9896,0.4893,0.0502
sa3014802,Michael Giacone,999.0,NYY,Yankees,0.0,1.0,0.0,0.0,,1.0,4.384,0.9475,0.5126,0.4755,0.139222,0.936,0.4605,0.0419
sa3005177,Noel Vela,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,0.9732,0.5338,0.49516,0.129222,0.8969,0.5083,0.0371
sa876362,Braden Webb,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.417,0.96,0.5494,0.51298,0.145778,0.9559,0.4842,0.046
sa754843,Cam Booser,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.427,1.0154,0.5625,0.52549,0.139222,0.8909,0.4603,0.04
sa915685,Colton Hock,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.367,1.0455,0.5523,0.51397,0.143889,0.7799,0.3648,0.0401
10354,Robbie Erlin,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.348,1.0416,0.5388,0.50182,0.147556,0.7695,0.3379,0.0442
sa918556,Trevor Bettencourt,999.0,,,0.0168,0.9208,0.0,0.0,,1.0,4.398,1.047,0.5556,0.51544,0.134778,0.78,0.4037,0.0409
8004,Marcus Walden,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,1.0954,0.56,0.51806,0.131333,0.6799,0.3519,0.0409
14696,Keone Kela,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.394,0.974,0.5534,0.5185,0.147556,0.9425,0.4564,0.0414
18088,Cody Stashak,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.333,0.9875,0.5461,0.51455,0.166667,0.9072,0.3499,0.0429
18593,Anderson Espinoza,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,0.9876,0.5439,0.50593,0.137778,0.8686,0.4342,0.0591
19285,Kyle Dowdy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,0.9957,0.5514,0.51236,0.131444,0.8779,0.4829,0.0441
sa3004864,Kyle Zurak,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.411,1.0062,0.5542,0.51634,0.138667,0.8683,0.4426,0.0471
sa918535,Tyler Erwin,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.413,1.0084,0.5402,0.5015,0.133222,0.8379,0.4494,0.0438
sa3011191,T.J. Sikkema,999.0,CIN,Reds,0.0,1.0,0.0,0.0,,1.0,4.474,1.0525,0.5893,0.54952,0.152111,0.8095,0.4638,0.0653
sa3002790,Gerardo Carrillo,999.0,TEX,Rangers,0.0,1.0,0.0,0.0,,1.0,4.448,0.9898,0.5541,0.51492,0.134667,0.8956,0.4686,0.0764
sa3011245,Jacob Kostyshock,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.515,1.0999,0.6422,0.6031,0.157667,0.836,0.4719,0.055
sa3007862,Tyler Mitzel,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,1.0161,0.5505,0.51279,0.142444,0.8316,0.3995,0.0506
sa3019458,Tim Holdgrafer,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,1.0286,0.557,0.51833,0.138,0.8267,0.4167,0.0496
1157,Tommy Hunter,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.338,1.0449,0.5478,0.51114,0.150222,0.8048,0.319,0.0467
7882,Josh Lindblom,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.303,1.0106,0.5441,0.51174,0.168889,0.8482,0.3023,0.0449
sa598099,Jason Creasy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.373,1.0003,0.5537,0.51906,0.153444,0.8903,0.3996,0.043
sa917950,Travis MacGregor,999.0,LAA,Angels,0.0475,0.7765,0.0,0.0,,1.0,4.43,1.0143,0.5683,0.52808,0.138444,0.8371,0.4624,0.0655
sa3004022,Scott Boches,999.0,,,0.0158,0.9258,0.0,0.0,,1.0,4.34,0.9683,0.5171,0.48102,0.141111,0.9227,0.3954,0.0424
12910,Ken Giles,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.439,0.946,0.5534,0.51736,0.138889,0.9859,0.525,0.0447
sa3015003,Clay Aguilar,999.0,NYY,Yankees,0.0205,0.9035,0.0,0.0,,1.0,4.402,0.955,0.5189,0.48136,0.137556,0.9328,0.4506,0.0643
25665,Cole Waites,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.407,0.9304,0.5189,0.48207,0.122111,1.0207,0.5076,0.0393
sa856254,Ryan Mason,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,0.9895,0.5515,0.51296,0.133,0.8875,0.4765,0.0539
12774,Jairo Díaz,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.413,1.0054,0.5563,0.51844,0.137778,0.8694,0.4473,0.0504
3599,Brian Schlitter,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.405,1.0833,0.5589,0.51685,0.129444,0.7015,0.3782,0.044
24763,Kyle Leahy,999.0,STL,Cardinals,0.0,1.0,0.0,0.0,,1.0,4.374,1.0227,0.5368,0.49661,0.127778,0.7801,0.4135,0.0422
14169,Kyle Zimmer,999.0,,,0.0098,0.9538,0.0,0.0,,1.0,4.433,0.9922,0.5517,0.5118,0.126333,0.8687,0.5063,0.0411
sa873145,Felipe Tejada,999.0,CHW,White Sox,0.0,1.0,0.0,0.0,,1.0,4.399,0.9913,0.5601,0.52411,0.159444,0.8929,0.4408,0.0455
sa3017916,Keyshawn Askew,999.0,TBR,Rays,0.1012,0.5242,0.0,0.0,,1.0,4.404,0.9628,0.5138,0.47275,0.113778,0.9128,0.4721,0.0687
sa3006141,Jordi Martinez,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.419,1.0231,0.5581,0.51883,0.143889,0.7831,0.4539,0.0396
11467,A.J. Cole,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.348,1.0106,0.5549,0.52199,0.162556,0.8783,0.3578,0.0401
23420,Beau Sulser,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.338,1.0641,0.5567,0.51986,0.154667,0.7585,0.3119,0.0404
21111,Miguel Yajure,999.0,,,0.0288,0.8648,0.0,0.0,,1.0,4.371,1.0157,0.5559,0.51897,0.148222,0.8432,0.3903,0.0464
sa3019817,Jonah Scolaro,999.0,CHW,White Sox,0.0211,0.9011,0.0,0.0,,1.0,4.429,0.9756,0.5493,0.51229,0.150333,0.9071,0.4881,0.0486
sa917861,Andres Sotillet,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,1.032,0.5576,0.51715,0.129889,0.8103,0.4512,0.0432
8246,Paolo Espino,999.0,TOR,Blue Jays,0.0,1.0,0.0,0.0,,1.0,4.274,1.0386,0.5323,0.49918,0.177444,0.8384,0.2367,0.034
19529,Cam Vieaux,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,0.9946,0.5359,0.49912,0.142111,0.8494,0.4163,0.0517
5358,Jose Alvarez,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.407,1.0589,0.5418,0.50192,0.123778,0.7409,0.3952,0.0412
17285,Justus Sheffield,999.0,,,0.0753,0.6463,0.0,0.0,,1.0,4.432,1.0533,0.5519,0.50983,0.124111,0.7535,0.43,0.0521
15792,Rob Kaminsky,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,1.0617,0.5479,0.50704,0.129444,0.7382,0.4009,0.0479
sa503397,James Dykstra,999.0,,,0.0877,0.5877,0.0,0.0,,1.0,4.379,1.0088,0.5596,0.52322,0.151556,0.8777,0.4011,0.0449
20632,Elvis Luciano,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,1.003,0.5567,0.52011,0.143889,0.8814,0.4386,0.0431
sa3017419,Nick Jones,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.456,0.9855,0.5533,0.51359,0.133333,0.88,0.5274,0.0554
sa3007243,Andrew Politi,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.403,1.0297,0.5713,0.53407,0.144444,0.8487,0.4074,0.0528
21045,Seth Martinez,999.0,HOU,Astros,0.0,54.0,0.0,7.0465,,54.0,235.089,51.6574,28.0411,26.0888,7.59,51.717,21.7709,2.8171
13194,Joe Biagini,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.399,1.0524,0.5567,0.51556,0.132889,0.7526,0.3982,0.047
sa3018281,Kyle Mora,999.0,ARI,Diamondbacks,0.0216,0.8986,0.0,0.0,,1.0,4.402,1.0155,0.5607,0.52394,0.137889,0.8734,0.4297,0.0439
18332,Eric Hanhold,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.452,1.0188,0.5574,0.51578,0.122444,0.8222,0.4897,0.0476
sa3010005,Michael Stryffeler,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.45,0.9177,0.5333,0.49729,0.125111,1.0641,0.5547,0.0461
14467,Daniel Camarena,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.32,1.0535,0.5313,0.49376,0.149222,0.7202,0.2994,0.0436
sa3005114,Marshall Kasowski,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.446,0.9467,0.5475,0.50995,0.133,0.9636,0.545,0.0411
sa873148,Dalbert Siri,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,0.994,0.5562,0.52094,0.149333,0.9029,0.4225,0.0526
16459,Joe Harvey,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,0.9835,0.5566,0.5201,0.142222,0.9108,0.4631,0.0481
sa3006570,Miguel Rodriguez,999.0,MIN,Twins,0.0,1.0,0.0,0.0,,1.0,4.39,1.0094,0.5453,0.50757,0.134667,0.8578,0.4174,0.0418
sa3006694,Wen-Hua Sung,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.417,0.9681,0.5549,0.51973,0.146,0.953,0.4814,0.0417
6661,Alex Colomé,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.431,1.0694,0.5582,0.51585,0.122333,0.7528,0.4169,0.043
sa3005891,Benito Garcia,999.0,STL,Cardinals,0.0525,0.7535,0.0,0.0,,1.0,4.359,1.0579,0.5538,0.51436,0.142333,0.7261,0.3492,0.0461
sa873280,Aaron McGarity,999.0,,,0.016,0.925,0.0,0.0,,1.0,4.37,0.9988,0.5517,0.51646,0.152222,0.8719,0.3866,0.0565
sa3008375,Jose Quezada,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.433,1.0078,0.5522,0.51211,0.129111,0.8374,0.4669,0.0534
sa3008046,Peyton Gray,999.0,CIN,Reds,0.0,1.0,0.0,0.0,,1.0,4.439,0.9944,0.6012,0.56776,0.180444,0.97,0.4772,0.0462
sa3006796,Andrés Núñez,999.0,BOS,Red Sox,0.0204,0.9044,0.0,0.0,,1.0,4.445,1.0793,0.5788,0.53658,0.125556,0.7456,0.4118,0.0642
sa3002749,West Tunnell,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.429,0.9867,0.5559,0.51839,0.138111,0.9058,0.4803,0.0469
18341,Julian Fernández,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.386,0.9746,0.5473,0.51171,0.147111,0.9035,0.4411,0.0459
sa736742,Raffi Vizcaíno,999.0,,,0.0386,0.8186,0.0,0.0,,1.0,4.446,0.9664,0.5532,0.5146,0.132444,0.9328,0.5269,0.0433
17179,Bubby Rossman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.403,0.967,0.5509,0.51542,0.146333,0.9355,0.4714,0.041
sa857571,Andrew Schwaab,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,0.9954,0.5553,0.51907,0.146,0.8889,0.4368,0.0462
11432,A.J. Schugel,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,0.9898,0.5383,0.50159,0.144889,0.8952,0.4141,0.044
sa3017367,Jimmy Burnette,999.0,TOR,Blue Jays,0.0,1.0,0.0,0.0,,1.0,4.448,0.9077,0.5219,0.48452,0.131667,1.0018,0.5524,0.0649
sa829063,Erik Manoah Jr.,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.398,0.9842,0.5536,0.5181,0.148,0.9081,0.436,0.0515
sa915740,Shane McCarthy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,1.0168,0.5575,0.51987,0.143,0.8449,0.4267,0.0408
19766,Seth Elledge,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.388,0.993,0.5552,0.52023,0.151667,0.8977,0.4183,0.0469
sa3003046,Osiris German,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,1.0191,0.5533,0.51428,0.136667,0.817,0.423,0.0537
16106,Cy Sneed,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,1.0064,0.5593,0.52346,0.149778,0.8843,0.4227,0.0422
sa857699,Kyle Wilcox,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.537,1.0506,0.6376,0.59904,0.155556,0.9098,0.5542,0.044
sa915725,Evan Miller,999.0,,,0.0454,0.7864,0.0,0.0,,1.0,4.402,1.0414,0.5603,0.52058,0.138333,0.7902,0.4005,0.0515
sa918495,Alejandro Mateo,999.0,,,0.0184,0.9134,0.0,0.0,,1.0,4.411,1.002,0.5565,0.51876,0.140667,0.8691,0.4511,0.0434
sa3011676,Lucas Knowles,999.0,WSN,Nationals,0.0337,0.8417,0.0,0.0,,1.0,4.406,1.0435,0.565,0.52647,0.146333,0.7504,0.4168,0.0422
13323,James Pazos,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.421,0.9862,0.5524,0.51606,0.141333,0.9077,0.4682,0.0494
sa3020817,Alan Carter,999.0,TOR,Blue Jays,0.0,1.0,0.0,0.0,,1.0,4.427,0.9902,0.5578,0.52046,0.139889,0.9027,0.4781,0.0425
14151,Chris Mazza,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.382,1.0378,0.5606,0.52291,0.142444,0.7958,0.3812,0.0572
20339,Matt Peacock,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.405,1.1067,0.5594,0.51672,0.131,0.6715,0.367,0.0383
17117,Austin Davis,999.0,,,0.0198,0.9068,0.0,0.0,,1.0,4.443,0.9261,0.5389,0.50259,0.134556,0.9928,0.5553,0.0485
sa3010299,Nic Enright,999.0,CLE,Guardians,0.0,1.0,0.0,0.0,,1.0,4.275,0.9531,0.5226,0.49108,0.166111,0.9395,0.3342,0.0376
sa659266,Sean McLaughlin,999.0,,,0.0209,0.9019,0.0,0.0,,1.0,4.393,1.0389,0.5605,0.52212,0.143444,0.8032,0.383,0.0565
11964,Taylor Cole,999.0,,,0.0249,0.8829,0.0,0.0,,1.0,4.436,1.0323,0.574,0.53458,0.143556,0.8265,0.4597,0.0503
sa3007477,Chase Cohen,999.0,OAK,Athletics,0.0,1.0,0.0,0.0,,1.0,4.407,0.9674,0.5279,0.48788,0.116889,0.8609,0.4995,0.0452
sa856275,Andrew Lee,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.427,0.9951,0.5561,0.51814,0.137556,0.8819,0.4689,0.049
12452,Chasen Bradford,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.384,1.0782,0.5624,0.5219,0.139889,0.7178,0.3564,0.042
sa3016907,Fraser Ellard,999.0,CHW,White Sox,0.0,1.0,0.0,0.0,,1.0,4.47,0.9967,0.549,0.5078,0.131778,0.8364,0.5299,0.0497
5830,Jhan Mariñez,999.0,,,0.0488,0.7708,0.0,0.0,,1.0,4.387,1.019,0.566,0.52886,0.162222,0.839,0.4052,0.044
16427,Scott Blewett,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.355,1.0439,0.553,0.51542,0.149444,0.7672,0.3491,0.0413
sa1159711,Ryan Smith,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.39,1.0204,0.5443,0.50692,0.142778,0.8134,0.4059,0.0443
6627,Brad Brach,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,0.9867,0.5561,0.5199,0.143444,0.8957,0.4584,0.0438
sa3017686,Keagan Gillies,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.348,0.958,0.5286,0.49464,0.150444,0.9537,0.4064,0.0437
sa659283,Justin Dillon,999.0,,,0.0461,0.7831,0.0,0.0,,1.0,4.396,1.0034,0.5584,0.52163,0.147444,0.8746,0.4249,0.046
sa3004211,Blake Weiman,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.359,1.0288,0.5424,0.50623,0.150444,0.7932,0.3613,0.0424
sa3009470,Angel Chivilli,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.496,1.134,0.646,0.6062,0.161556,0.7607,0.4211,0.0541
16317,Alex McRae,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.399,1.0482,0.5598,0.5203,0.139333,0.7793,0.3928,0.0503
19580,Norge Ruiz,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.409,1.0976,0.5675,0.52546,0.133,0.693,0.3728,0.0404
sa3018147,Blake Holub,999.0,MIL,Brewers,0.0,1.0,0.0,0.0,,1.0,4.382,0.9822,0.5532,0.51801,0.157889,0.9061,0.4201,0.0444
6483,Steve Cishek,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.462,1.0018,0.5581,0.52009,0.137222,0.8908,0.4554,0.0713
sa738328,Matt Brill,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.505,1.0074,0.5768,0.5349,0.122556,0.8305,0.5677,0.0517
17860,José Rodríguez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.335,1.055,0.5458,0.50748,0.144889,0.7489,0.3292,0.0369
sa3020835,Erik Martinez,999.0,LAA,Angels,0.0219,0.8969,0.0,0.0,,1.0,4.392,1.004,0.5718,0.53588,0.159556,0.8811,0.4322,0.0473
25413,Nash Walters,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.442,1.0069,0.5793,0.54227,0.147222,0.8584,0.4777,0.053
sa3015089,Kent Hasler,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.407,0.9793,0.5519,0.5154,0.143889,0.9019,0.4627,0.0436
sa856262,Patrick Ruotolo,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.355,0.9666,0.5449,0.51183,0.159,0.9159,0.4009,0.0495
15130,Drew Anderson,999.0,,,0.016,0.925,0.0,0.0,,1.0,4.368,1.007,0.5597,0.52545,0.158222,0.8759,0.388,0.0393
3321,Darren O'Day,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.378,0.9922,0.5617,0.52823,0.157444,0.9069,0.3991,0.0526
8580,Justin Miller,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.342,1.0012,0.5601,0.52842,0.168556,0.9072,0.3568,0.047
sa3008069,Keylan Killgore,999.0,KCR,Royals,0.0,1.0,0.0,0.0,,1.0,4.437,1.0226,0.5563,0.51843,0.130222,0.8263,0.4703,0.0397
4185,Rafael Dolis,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.46,0.9787,0.5614,0.52353,0.133778,0.9233,0.5145,0.0514
20023,Rico Garcia,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.382,0.9761,0.5704,0.53753,0.164111,0.9139,0.4519,0.0383
sa828154,Arnaldo Hernandez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,0.9746,0.5588,0.52314,0.153556,0.9385,0.4645,0.0439
sa739743,Jake Sanchez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.396,0.9991,0.5593,0.52404,0.151556,0.8917,0.4261,0.043
11801,Hansel Robles,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.454,0.9985,0.5838,0.54806,0.144889,0.9486,0.4913,0.0463
sa3006695,David Lebron,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.403,0.9641,0.5547,0.52047,0.151889,0.9516,0.467,0.0407
sa736656,Gerson Moreno,999.0,OAK,Athletics,0.0,1.0,0.0,0.0,,1.0,4.396,0.8757,0.5185,0.48491,0.133778,1.0376,0.5354,0.0596
19736,Caleb Boushley,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.308,1.0685,0.544,0.50636,0.152444,0.7184,0.2765,0.0404
sa3007851,Tyler McKay,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.47,1.062,0.5804,0.53735,0.130556,0.7212,0.4659,0.0605
17920,Cody Ponce,999.0,,,0.0305,0.8565,0.0,0.0,,1.0,4.355,1.0462,0.5635,0.52764,0.160556,0.8133,0.3366,0.0422
13424,Drew VerHagen,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,0.9949,0.5566,0.52023,0.144556,0.8939,0.4317,0.0587
27515,Hirokazu Sawamura,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.454,0.9827,0.5528,0.51302,0.128444,0.89,0.5284,0.0415
sa3004771,John Russell,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.423,0.9997,0.557,0.51889,0.138889,0.8658,0.4622,0.0465
sa873276,Thomas Jankins,999.0,,,0.0516,0.7576,0.0,0.0,,1.0,4.387,1.0582,0.5632,0.52299,0.147222,0.7497,0.3622,0.0501
sa3006701,Josh Green,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.419,1.1191,0.5681,0.52481,0.119444,0.6448,0.3524,0.0623
sa918249,Brandon White,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.419,1.0125,0.5617,0.52477,0.145556,0.9048,0.4345,0.0451
sa3008129,Jackson Rose,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.361,1.0149,0.5596,0.52602,0.158444,0.8641,0.3684,0.04
sa918473,Max Kuhns,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.439,0.9743,0.5557,0.51815,0.137778,0.9181,0.5049,0.0439
sa829601,Cameron Bishop,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.386,0.9823,0.5177,0.47899,0.130444,0.8645,0.4342,0.0497
sa872514,Alberto Guerrero,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.415,1.0343,0.58,0.54283,0.152444,0.7964,0.4242,0.0489
sa829631,Matt Blackham,999.0,,,0.0337,0.8417,0.0,0.0,,1.0,4.413,0.9764,0.5611,0.52595,0.150444,0.941,0.4659,0.044
sa658475,Michael Petersen,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.401,0.9731,0.5547,0.51988,0.150444,0.9257,0.4494,0.0504
sa3007612,Evan Sisk,999.0,KCR,Royals,0.0375,0.8235,0.0,0.0,,1.0,4.488,1.0421,0.5576,0.51466,0.109333,0.7698,0.5135,0.0549
6499,Blaine Hardy,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.398,1.0367,0.5451,0.50568,0.137111,0.7653,0.4123,0.0392
sa3017311,Evan Gates,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.401,0.9977,0.5399,0.5018,0.129556,0.8856,0.4369,0.0411
sa658577,Chris Nunn,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.46,0.9652,0.5433,0.50486,0.13,0.9196,0.5384,0.0471
13403,Félix Peña,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.374,1.0615,0.5638,0.52565,0.147778,0.7556,0.3566,0.0429
sa3005444,Juan Sanchez,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.405,0.974,0.5218,0.48384,0.125667,0.8992,0.459,0.0456
