playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
11847,Chris Martin,505.80999755859375,BOS,Red Sox,0.0,58.4484,2.55009,15.8256,,57.804,237.552,57.6626,23.9698,22.0522,6.16767,57.2424,10.5756,1.68247
19206,Dakota Hudson,750.3200073242188,COL,Rockies,20.6221,25.1587,0.0,0.470123,,117.173,531.97,136.66,76.1939,70.0984,14.8644,66.4193,48.2664,7.24068
19349,Caleb Ferguson,737.4099731445312,NYY,Yankees,0.660867,61.0319,1.60248,16.3097,,58.7164,250.415,52.613,25.3858,23.3549,5.67009,66.7929,23.4465,4.07747
25977,Quinn Priester,737.3499755859375,PIT,Pirates,12.5561,23.9224,0.0,0.310882,,77.2006,338.894,78.8905,44.7373,41.1583,9.49271,63.2895,32.0142,4.10797
19574,JoJo Romero,675.489990234375,STL,Cardinals,0.0,50.3608,3.38388,8.79483,,54.8482,228.971,48.6766,24.4331,22.4784,4.81744,60.7957,19.1861,2.04879
15467,Marco Gonzales,617.8400268554688,PIT,Pirates,20.8272,26.3201,0.0,0.176987,,123.437,535.276,135.146,72.3732,66.5834,18.6004,79.9354,38.0438,4.11875
7005,Ryan Pressly,265.3800048828125,HOU,Astros,0.0,60.2228,4.6923,15.8458,,61.4612,249.291,52.8409,25.1399,23.1287,6.62295,68.4434,16.5301,1.6683
15507,Hunter Harvey,276.3800048828125,WSN,Nationals,0.0,59.2869,11.9515,13.2381,,61.7334,252.828,53.9606,26.5807,24.4543,7.58227,68.5957,17.6706,2.16969
9761,Joe Kelly,738.5700073242188,LAD,Dodgers,0.00154263,54.5146,1.39774,13.9265,,54.2313,229.484,44.9195,24.5439,22.5804,4.68817,70.7242,24.2315,3.06235
16122,Jordan Romano,67.76000213623047,TOR,Blue Jays,0.0,58.2501,30.9418,1.20696,,60.0753,248.655,50.1162,24.6001,22.6321,7.02791,70.8199,21.5891,2.73121
12857,Shawn Armstrong,750.0499877929688,TBR,Rays,1.00373,56.0676,1.03662,10.425,,62.5141,259.651,57.2622,27.3354,25.1486,7.29548,65.1396,17.676,3.4215
17734,Evan Phillips,93.80999755859375,LAD,Dodgers,0.0,58.6965,27.3687,4.51655,,60.8941,247.899,50.1147,23.401,21.5289,6.80217,68.7321,18.1455,3.04594
16258,Aaron Bummer,742.5399780273438,ATL,Braves,0.0,57.583,0.9256,13.8875,,57.4884,246.217,49.8062,26.4682,24.3507,4.28491,68.9181,26.2854,3.40878
26048,Sawyer Gipson-Long,391.19000244140625,DET,Tigers,8.52074,26.6841,0.0,0.571078,,63.8521,267.921,62.0216,32.7451,30.1255,8.9195,63.2409,18.4414,2.28668
20367,Brusdar Graterol,424.489990234375,LAD,Dodgers,0.206705,59.9654,6.21225,16.9642,,61.3619,253.859,57.5456,24.1661,22.2328,4.83017,50.7574,15.0781,3.28601
sa3018096,Ricky Tiedemann,999.0,TOR,Blue Jays,7.92429,13.8948,0.0,0.39753,,48.1674,205.421,41.7379,23.3464,21.4787,6.02255,54.5234,21.3043,2.69283
19876,Kevin Ginkel,449.510009765625,ARI,Diamondbacks,0.0,63.6999,5.48735,14.3084,,65.9077,275.802,56.7156,28.3082,26.0435,6.23076,72.4989,25.3113,2.64294
16400,Reynaldo López,468.29998779296875,ATL,Braves,0.246799,56.9312,2.79,13.6644,,62.5271,259.992,54.732,27.4538,25.2575,7.4866,71.9274,22.0333,1.89813
21212,J.P. France,467.5400085449219,HOU,Astros,16.6695,42.6173,0.0,0.225478,,123.992,532.871,121.54,65.8715,60.6017,18.143,108.168,48.0404,3.71306
11861,Jason Adam,315.2699890136719,TBR,Rays,0.0,56.2258,10.3389,14.573,,56.6535,231.495,43.1404,22.3781,20.5878,6.63299,68.3389,18.9396,5.11992
13449,Taylor Rogers,684.9500122070312,SFG,Giants,0.0,57.0988,3.10758,15.3683,,55.9237,235.572,49.4364,25.8926,23.8212,6.21231,67.6468,20.416,3.54104
19261,Ian Hamilton,721.0,NYY,Yankees,0.277589,52.8289,1.15326,9.50338,,61.0678,258.57,52.2191,26.5745,24.4486,5.51123,68.9856,26.5918,2.66299
17859,Adbert Alzolay,121.88999938964844,CHC,Cubs,0.20511,54.8629,29.6382,1.29127,,61.8378,255.446,55.5798,26.6279,24.4976,7.62247,67.4638,17.029,3.50799
21894,Gregory Santos,999.0,SEA,Mariners,0.0,58.4259,17.6756,8.45424,,60.7982,258.967,58.8472,28.6889,26.3938,5.2099,60.8264,20.7106,3.09408
25007,Alex Vesia,738.4600219726562,LAD,Dodgers,0.163523,56.5935,1.41781,12.6576,,54.9245,229.088,45.8698,24.7419,22.7625,7.33322,70.2931,21.6586,2.2783
20423,Ryan Walker,744.8900146484375,SFG,Giants,1.85697,50.8859,0.383848,6.10003,,55.3189,234.915,51.0779,24.6263,22.6562,6.22497,63.5283,20.9994,2.41311
11486,Robbie Ray,529.1599731445312,SFG,Giants,8.53648,13.2453,0.0,0.352726,,51.105,213.984,46.5193,25.1138,23.1047,7.94708,56.7376,17.7622,1.49754
19769,Will Vest,725.219970703125,DET,Tigers,0.737763,57.5664,0.934424,11.7639,,60.0559,253.049,56.4142,27.4532,25.257,6.14827,63.4519,20.1529,2.31977
25327,Abner Uribe,487.2200012207031,MIL,Brewers,0.0,57.2358,1.29246,13.9543,,57.1927,246.347,43.3053,23.9242,22.0103,4.19433,74.3867,34.7689,2.4142
18413,José Urquidy,489.1600036621094,HOU,Astros,13.6192,36.9626,0.0403959,1.0104,,104.355,439.249,104.175,57.6085,52.9998,17.9388,84.185,28.5828,3.86308
17969,Peter Lambert,999.0,COL,Rockies,16.379,27.9551,0.0,0.467953,,101.818,450.288,113.207,66.597,61.2692,17.4235,79.1836,36.7138,5.09634
18323,Josh Sborz,616.7000122070312,TEX,Rangers,0.00279197,56.5142,1.89387,13.8174,,59.6711,250.921,52.9361,30.1999,27.7839,8.014,72.5925,23.1697,1.76869
25942,Andrew Nardi,537.510009765625,MIA,Marlins,0.0,63.6529,4.22813,15.27,,64.2946,271.356,55.0628,28.5405,26.2573,7.75943,78.6792,26.6817,3.15751
31776,Orion Kerkering,999.0,PHI,Phillies,0.0,51.6844,1.97489,8.61379,,52.303,218.351,47.3969,23.802,21.8978,5.94651,59.9946,17.8342,1.50501
21132,Alexis Díaz,74.43000030517578,CIN,Reds,0.0,64.3672,30.1491,2.45744,,65.4443,279.158,51.9064,30.4703,28.0327,7.89139,80.8456,32.2092,5.25382
26253,Ryne Nelson,615.969970703125,ARI,Diamondbacks,18.5811,25.3956,0.0,0.665891,,109.314,469.201,113.657,63.2705,58.2089,17.6413,80.7329,35.3191,3.21411
14332,Joel Payamps,537.27001953125,MIL,Brewers,0.0,60.8561,2.85147,16.4564,,65.4128,273.427,61.4935,29.3928,27.0414,8.15966,64.479,19.0443,3.19215
27597,Cody Bradford,702.3800048828125,TEX,Rangers,8.74414,31.6398,0.0,0.473673,,68.9353,289.703,71.0002,39.0657,35.9404,11.5711,59.8905,16.4468,2.34373
10078,Caleb Thielbar,747.030029296875,MIN,Twins,0.0,53.9011,0.501588,15.6751,,52.9361,218.168,46.778,23.5749,21.6889,7.27259,63.6174,16.4324,1.44306
17677,Jeffrey Springs,492.1600036621094,TBR,Rays,4.45226,12.4041,0.0,0.388967,,31.7493,128.601,26.7936,13.3015,12.2374,4.02068,36.2336,9.14333,0.782276
13435,Pierce Johnson,658.1099853515625,ATL,Braves,0.0,57.2561,1.74943,12.4661,,56.0222,237.47,49.3859,25.82,23.7544,6.88362,74.7451,24.0925,1.52683
19244,Cole Irvin,693.6799926757812,BAL,Orioles,12.7113,32.5346,0.0,0.748976,,92.3558,390.641,96.7136,49.2191,45.2816,13.8723,70.0981,21.1718,4.92367
7593,Jordan Lyles,749.4099731445312,KCR,Royals,21.8018,31.4817,0.0,0.250831,,136.317,589.985,149.376,87.9612,80.9243,25.4521,97.2279,39.7998,5.4898
18548,Sam Hentges,750.9199829101562,CLE,Guardians,0.367709,56.4741,0.543453,13.2552,,60.5732,256.044,55.8205,26.7491,24.6092,5.50247,65.177,22.6975,1.86372
25463,Brandon Williamson,999.0,CIN,Reds,12.7091,20.4605,0.0,0.66489,,70.604,309.065,72.3376,42.69,39.2748,11.9083,61.8216,29.065,2.91084
22810,Roansy Contreras,658.4600219726562,PIT,Pirates,9.39865,40.6852,0.045625,2.01229,,82.426,352.461,80.1246,45.2347,41.6159,11.7372,75.2135,30.7041,2.59674
25550,Matt Waldron,748.5900268554688,SDP,Padres,14.1015,15.6331,0.0,0.124078,,81.4463,348.902,83.8317,46.5259,42.8038,13.9767,62.6178,25.5733,3.30282
29608,Joe Boyle,440.1600036621094,OAK,Athletics,18.9375,25.0587,0.0,0.973099,,103.556,458.71,87.1303,55.5575,51.1129,12.0607,111.872,66.4548,4.81051
13594,Robert Stephenson,185.0800018310547,LAA,Angels,0.0,58.5751,17.3056,10.5493,,57.826,235.185,47.8355,26.6094,24.4807,8.92727,71.6207,17.8894,1.72762
15042,Tim Mayza,999.0,TOR,Blue Jays,0.0,61.3823,0.371567,16.5051,,55.3074,230.354,51.2583,22.0984,20.3305,5.44364,54.872,16.9453,1.75946
12703,Trevor Bauer,503.6199951171875,,,10.138,10.138,0.0,0.0,,57.027,235.583,47.6186,26.2698,24.1683,10.0364,61.2797,19.7028,2.88359
17432,Jeff Hoffman,445.9200134277344,PHI,Phillies,0.123284,57.0405,2.09134,11.5378,,61.9987,262.039,51.845,29.2882,26.9451,7.80945,74.1678,27.2003,3.19784
20468,Huascar Ynoa,692.9199829101562,ATL,Braves,6.80723,26.6981,0.0,0.78981,,56.2649,240.617,54.1109,30.5669,28.1215,7.78758,58.4982,21.0418,2.29598
22361,Colin Holderman,737.27001953125,PIT,Pirates,0.0,59.2801,1.64803,16.685,,60.7721,261.399,57.51,29.6352,27.2644,5.49138,60.185,24.2198,3.42982
12972,Joe Ross,661.1599731445312,MIL,Brewers,10.0176,22.1814,0.0,0.640653,,68.9729,294.676,66.8803,37.2727,34.2908,10.6516,61.8862,23.9049,3.86912
16727,Brock Stewart,634.219970703125,MIN,Twins,0.0,53.5104,1.31009,13.6434,,55.432,232.717,46.8894,23.5417,21.6584,6.44438,69.8978,22.4245,2.65055
16703,Julian Merryweather,522.760009765625,CHC,Cubs,0.0545653,60.1387,2.97689,15.3514,,62.3177,263.475,54.4978,28.9482,26.6323,7.84456,76.9173,25.4358,2.81964
14120,Lance McCullers Jr.,685.219970703125,HOU,Astros,7.03709,11.1372,0.0,0.293552,,42.8496,182.607,37.558,19.8722,18.2824,4.66838,42.9039,18.5327,2.25254
3096,Kenley Jansen,116.37999725341797,BOS,Red Sox,0.0,59.1544,30.7117,0.68296,,58.5827,245.815,50.4207,27.9864,25.7475,7.97643,70.2874,22.8857,2.6189
20253,Griffin Jax,528.2999877929688,MIN,Twins,0.815888,54.0882,1.99654,15.3537,,62.1709,259.45,57.4683,29.7841,27.4014,7.35276,63.861,18.6629,3.02268
19531,Jason Foley,491.57000732421875,DET,Tigers,0.0,60.1725,7.32956,14.228,,60.8043,259.016,63.0978,27.4976,25.2978,4.78646,49.8639,16.8467,2.73868
27463,Garrett Crochet,544.0,CHW,White Sox,4.74296,49.4562,0.27345,6.50622,,68.9777,298.945,60.6214,32.7175,30.1001,7.82614,76.7106,34.92,3.36791
27681,Ken Waldichuk,750.510009765625,OAK,Athletics,15.9724,25.2534,0.0373631,0.716282,,94.8252,411.523,89.8169,51.4141,47.301,13.7602,91.0206,40.7188,5.99408
sa3014459,Jared Jones,999.0,PIT,Pirates,11.1421,11.1421,0.0,0.0,,59.7899,262.225,60.2713,35.1702,32.3566,8.45596,53.3809,25.1365,3.42627
16587,Erik Swanson,521.8900146484375,TOR,Blue Jays,0.87699,59.083,5.22275,14.891,,60.9927,249.532,52.7272,26.1211,24.0314,8.55461,68.2683,18.0854,1.84011
8241,David Robertson,340.6499938964844,TEX,Rangers,0.131984,57.42,8.51225,11.6378,,60.4522,256.245,52.3847,27.8163,25.591,7.42245,68.7467,25.8066,2.74196
20020,John Schreiber,748.0800170898438,BOS,Red Sox,0.0629606,58.8537,2.49983,13.7705,,61.5401,262.573,55.3789,28.0833,25.8367,6.62999,65.9437,23.325,3.39087
2429,Corey Kluber,999.0,,,15.7202,15.7564,0.284283,0.0,,81.5214,353.119,90.0677,50.4591,46.4224,14.921,63.4342,22.0244,4.61485
25918,Zack Thompson,611.0,STL,Cardinals,6.64318,28.3079,0.0389434,0.827254,,59.6799,258.69,57.085,30.827,28.3608,7.27853,57.6273,26.1251,2.40843
25679,Kevin Kelly,999.0,TBR,Rays,0.0,48.163,0.646447,7.11284,,51.8874,217.624,49.1148,23.9198,22.0062,4.77218,46.6551,13.8494,4.18665
19677,Gregory Soto,609.3800048828125,PHI,Phillies,0.0,63.9042,3.75821,16.0205,,62.7589,268.24,54.1706,29.8474,27.4596,6.48103,70.1326,28.9101,3.15838
18864,Pedro Avila,701.6500244140625,SDP,Padres,12.4289,22.9982,0.0,0.51752,,76.0657,334.681,74.1921,40.6536,37.4014,9.41948,68.2045,34.0532,5.84526
25911,Yennier Cano,337.7799987792969,BAL,Orioles,0.0,63.2478,12.8981,13.3339,,65.659,276.976,62.4489,29.1904,26.8552,6.13696,62.4424,21.0917,3.02426
21318,Tylor Megill,554.2999877929688,NYM,Mets,11.7854,32.5467,0.0,0.552979,,82.8499,359.265,84.6071,45.9785,42.3002,12.2083,73.8144,30.9726,3.4202
12095,Yimi García,727.8900146484375,TOR,Blue Jays,0.0,58.664,4.35918,15.4292,,57.8412,239.253,52.1404,26.8823,24.7317,7.67995,62.3246,15.9846,3.38886
6397,Jake Odorizzi,999.0,,,14.5178,14.5178,0.0,0.0,,75.2655,324.368,77.6612,44.1632,40.6302,12.2866,60.8939,25.5698,2.86735
19320,Joey Lucchesi,720.0499877929688,NYM,Mets,7.95064,21.8782,0.0,0.472014,,55.5521,239.343,55.3463,28.5827,26.2961,7.31479,45.1309,20.6381,2.25758
sa3023349,Yariel Rodriguez,999.0,TOR,Blue Jays,6.48706,44.7184,0.0,2.1904,,76.2792,331.328,71.574,41.23,37.9316,10.0883,79.1764,34.0425,4.50132
23150,Osvaldo Bido,750.8900146484375,OAK,Athletics,11.6498,26.9202,0.0,0.535551,,72.9092,321.736,73.0501,44.0703,40.5447,9.37544,63.949,31.0121,6.23741
sa3018146,Mason Black,999.0,SFG,Giants,5.35823,26.2745,0.0,0.820205,,48.9485,209.147,46.5563,24.7257,22.7477,6.03808,48.1794,17.8785,2.76207
15761,Joe Jiménez,676.72998046875,ATL,Braves,0.0,60.5005,1.41376,13.2284,,59.8389,248.938,53.0416,27.6513,25.4392,8.55581,74.7921,19.3419,3.02121
11804,Hector Neris,460.6499938964844,CHC,Cubs,0.144543,63.8534,4.98075,16.5242,,64.2359,269.738,54.3431,29.0895,26.7624,8.34324,72.3506,25.5686,3.54184
14986,Giovanny Gallegos,534.219970703125,STL,Cardinals,0.0,57.1084,5.11911,15.9653,,58.9539,242.186,53.2844,27.6752,25.4612,8.73833,64.8043,16.1602,1.77491
13346,Hoby Milner,748.219970703125,MIL,Brewers,0.0,59.5928,0.392999,13.2511,,58.1818,242.651,56.3645,26.1843,24.0896,7.26773,55.1517,14.4552,3.10402
14993,Scott Barlow,476.1099853515625,CLE,Guardians,0.0,62.7537,2.96621,12.5771,,66.2648,279.003,57.8313,29.7831,27.4005,7.33157,74.3419,25.6562,3.34795
16358,Tyler Mahle,646.1099853515625,TEX,Rangers,7.16543,13.105,0.0,0.346252,,42.6814,178.677,38.5922,21.6975,19.9617,7.20358,44.0391,14.8114,1.49708
4806,Rich Hill,748.3499755859375,,,14.2053,15.7256,0.0,0.0,,77.1903,336.206,80.034,45.9228,42.249,12.4102,65.3945,28.3361,4.06849
15552,Chad Green,699.1900024414062,TOR,Blue Jays,0.0,48.2191,0.81708,10.2247,,50.4646,206.852,44.4723,23.4959,21.6162,6.95095,57.7655,14.7656,1.26714
7048,Fernando Cruz,737.489990234375,CIN,Reds,0.44099,41.3053,0.0,5.44127,,44.2557,188.002,38.1012,22.6626,20.8496,6.13426,58.4277,19.2778,2.28169
17170,Gabe Speier,750.8599853515625,SEA,Mariners,0.0028905,57.2206,0.634241,13.3033,,53.5633,221.146,49.0519,23.6178,21.7284,6.27966,58.4271,14.2959,2.46447
24993,Kody Funderburk,748.219970703125,MIN,Twins,0.0,49.5389,0.371404,8.10006,,54.813,234.192,49.4328,23.9872,22.0682,4.80973,60.2568,22.8665,2.93559
22387,Josh Winckowski,684.27001953125,BOS,Red Sox,1.88828,53.9876,1.29984,13.7044,,68.9973,297.282,70.8999,34.8762,32.0861,7.93259,61.3351,23.5864,2.70371
21101,Dauri Moreta,739.27001953125,PIT,Pirates,0.00154462,53.5064,1.2679,6.26172,,56.3248,235.357,48.0658,27.5243,25.3224,7.34979,65.0849,21.0183,2.93125
26215,Jackson Rutledge,999.0,WSN,Nationals,14.8441,19.6483,0.0,0.87573,,81.5969,360.979,86.2714,51.8696,47.72,13.1676,60.941,32.4649,5.61158
6655,Craig Kimbrel,106.43000030517578,BAL,Orioles,0.0,64.1107,22.8872,5.30887,,64.13,267.115,51.2401,28.6096,26.3208,8.29832,79.7972,26.3577,3.62725
10061,Brooks Raley,739.969970703125,NYM,Mets,0.0,62.6604,2.92507,18.6228,,58.5227,249.306,52.2086,26.9576,24.801,6.80942,64.1646,23.1496,4.23172
27500,Slade Cecconi,747.2999877929688,ARI,Diamondbacks,7.58612,24.9082,0.0,0.855715,,56.9355,241.396,58.4354,31.3161,28.8108,8.605,47.8475,14.6888,3.15913
19403,Colin Poche,629.9199829101562,TBR,Rays,0.0,59.8465,2.76303,17.4956,,58.3796,242.768,49.4916,26.4899,24.3707,7.73789,62.2019,22.0973,1.87797
16502,Ryan Yarbrough,618.72998046875,LAD,Dodgers,5.78994,32.1124,0.15671,0.936271,,68.819,292.245,73.0009,38.3144,35.2493,10.8677,54.0481,14.6615,5.00709
13394,Dylan Floro,747.8099975585938,WSN,Nationals,0.0,53.8357,2.14756,9.04626,,53.2711,229.028,55.3215,27.4148,25.2217,5.30975,48.4551,17.2577,1.96271
27646,Luis L. Ortiz,710.1900024414062,PIT,Pirates,18.3697,26.9028,0.0,0.683354,,106.602,474.479,113.069,62.3324,57.3458,14.5293,79.5002,48.1995,4.06379
22294,Matthew Liberatore,678.8599853515625,STL,Cardinals,6.20196,26.3337,0.0,2.79906,,51.944,226.038,52.2451,28.4758,26.1978,6.04671,45.0059,20.3906,2.76499
12828,Andrew Kittredge,656.969970703125,STL,Cardinals,0.141702,51.62,2.2937,9.3392,,53.3634,221.709,52.303,24.1082,22.1796,6.57686,45.4182,12.1235,2.52846
13892,Paul Sewald,81.31999969482422,ARI,Diamondbacks,0.0,63.0471,29.1925,3.0864,,63.2547,261.016,52.0971,28.089,25.8419,8.97867,76.6029,22.9143,2.56591
19680,Sixto Sánchez,741.9199829101562,MIA,Marlins,1.73007,21.6386,0.0,0.245429,,32.9112,138.467,31.9385,15.1464,13.9347,3.30839,31.7486,9.6063,1.48021
21267,Jake Bird,999.0,COL,Rockies,0.412158,58.5321,0.896,11.4161,,64.974,286.166,68.9835,36.4221,33.5084,6.84059,56.9416,24.2823,4.4759
22717,Angel Zerpa,750.510009765625,KCR,Royals,4.90211,26.594,0.0,1.03063,,48.2073,206.069,49.4304,25.3735,23.3436,6.07278,40.1262,14.6029,2.23459
26056,Brandon Walter,999.0,BOS,Red Sox,6.05063,10.4191,0.0771131,0.0,,39.6748,173.364,43.7122,23.1068,21.2582,5.19262,30.5894,12.6461,1.9487
13183,Zach Davies,999.0,,,17.4492,17.4492,0.0,0.0,,88.5993,392.244,95.3063,55.7897,51.3265,13.657,68.4773,37.5849,2.75482
11760,Drew Smyly,646.969970703125,CHC,Cubs,4.91435,44.342,0.251716,4.65675,,70.3773,299.996,69.5014,37.3544,34.366,11.7133,69.9314,23.6529,2.74745
13580,Steven Okert,999.0,MIN,Twins,0.236092,58.1403,0.319602,13.1484,,56.922,241.114,49.1659,28.0566,25.8121,8.04336,68.7941,23.4049,3.46953
13293,Danny Coulombe,741.2999877929688,BAL,Orioles,0.0,56.854,1.63409,15.5589,,54.7134,230.124,51.2649,24.5153,22.5541,6.78388,58.1845,18.2257,1.96411
19932,Trevor Stephan,732.6799926757812,CLE,Guardians,0.0,60.5378,1.63576,17.8176,,63.8449,270.524,57.7236,30.3547,27.9263,7.60417,70.7698,23.7924,3.85805
15541,Tyler Rogers,727.5700073242188,SFG,Giants,0.0,63.648,2.04832,17.1033,,67.2041,285.723,69.304,32.1158,29.5465,6.534,50.1325,18.047,3.47983
22925,Joan Adon,999.0,WSN,Nationals,10.5105,34.6147,0.0,0.744634,,77.7514,346.387,81.1108,49.0905,45.1633,10.6409,66.8565,34.9812,4.81553
11752,Luke Jackson,999.0,SFG,Giants,0.0,53.7028,0.575172,10.7423,,54.3279,232.63,50.0655,25.5339,23.4911,5.94015,59.3567,22.6579,2.35625
12988,Andrew Chafin,742.4099731445312,DET,Tigers,0.0,59.3401,3.02783,14.0001,,55.8698,237.583,50.0598,26.5312,24.4087,6.09824,61.7621,23.4272,2.07372
14524,José Leclerc,175.83999633789062,TEX,Rangers,0.0,59.2431,19.0986,7.9992,,59.958,255.539,50.5048,28.2233,25.9654,7.87048,68.3299,27.9614,3.19501
5615,Ryan Brasier,745.27001953125,LAD,Dodgers,0.0,52.3605,0.269963,6.18468,,53.2134,221.257,48.2621,25.8483,23.7805,6.6489,52.5589,16.5674,2.10848
16977,Trevor Williams,749.5399780273438,WSN,Nationals,20.3114,32.8717,0.00179372,0.784359,,118.267,520.984,133.274,73.5886,67.7015,22.3213,90.9268,39.6185,5.1168
14874,Sam Moll,999.0,CIN,Reds,0.216982,54.397,0.723753,9.87648,,52.7554,229.391,47.6531,25.8518,23.7836,5.9521,57.6324,24.9321,3.81515
18384,Scott Effross,668.5700073242188,NYY,Yankees,0.000962282,47.18,0.679561,11.1218,,48.4507,203.018,45.9527,22.0206,20.259,5.59744,47.4137,14.0628,2.49498
11762,Noah Syndergaard,739.1599731445312,,,14.5079,14.5079,0.0,0.0,,77.6829,335.401,86.4942,48.8396,44.9324,13.4841,52.1381,19.0508,4.45662
17639,Justin Lawrence,383.8399963378906,COL,Rockies,0.0,62.3646,14.3638,9.14092,,64.9293,289.389,63.8611,36.0782,33.1919,6.78689,67.5078,33.1897,4.04349
19249,Seranthony Domínguez,666.6500244140625,PHI,Phillies,0.0,59.7419,4.95761,14.1999,,58.4936,251.017,53.1795,28.0344,25.7917,7.17427,61.5328,24.7358,3.46992
27514,Kyle Hurt,561.27001953125,LAD,Dodgers,2.79453,22.7975,0.0,0.583883,,38.0723,161.565,31.8853,18.7372,17.2383,4.5125,45.8052,17.5848,1.68512
19911,José Suarez,741.1900024414062,LAA,Angels,6.5828,31.5388,0.0,1.28043,,59.638,257.427,59.0177,33.5903,30.9031,9.24218,54.8402,22.8279,2.63074
27649,Connor Phillips,610.0499877929688,CIN,Reds,4.79496,16.8548,0.0,0.231496,,35.2655,154.871,32.1005,20.0958,18.4881,4.96684,40.2632,18.6608,1.84003
17968,Brock Burke,999.0,TEX,Rangers,0.05173,54.0702,0.358311,10.991,,61.589,256.229,58.5971,28.7775,26.4753,8.95133,61.1373,16.6844,2.33958
14771,Emilio Pagán,647.510009765625,CIN,Reds,0.141978,61.7805,3.15518,11.9576,,63.4929,267.561,58.7146,33.8339,31.1272,10.9064,68.037,22.7383,1.97861
27581,Hayden Wesneski,537.8599853515625,CHC,Cubs,7.30223,29.2722,0.0,1.75716,,63.8149,270.651,60.879,33.3794,30.7091,10.0906,60.026,21.6883,3.02035
23443,Tom Cosgrove,750.780029296875,SDP,Padres,0.0,56.1636,0.799422,10.0532,,57.0836,241.051,49.4724,25.8377,23.7707,6.51951,55.6754,22.6844,3.35233
15145,Justin Topa,729.6500244140625,MIN,Twins,0.0,58.4581,2.24223,14.8337,,56.8479,241.136,56.6121,26.6412,24.5099,5.47843,49.4288,17.0199,2.64498
26285,Tommy Henry,746.8400268554688,ARI,Diamondbacks,12.2024,22.8372,0.0,0.643239,,75.8083,331.85,77.5305,43.8739,40.364,10.8176,59.0635,31.2254,3.25055
26231,Tyler Holton,735.7000122070312,DET,Tigers,0.170397,50.4376,0.517034,10.488,,56.7605,234.181,52.1475,24.3969,22.4452,6.55771,51.1934,15.2497,2.179
23363,Robert Garcia,999.0,WSN,Nationals,0.0,49.7707,0.0380931,9.28225,,55.1896,238.409,50.9433,28.31,26.0452,6.83409,58.7504,25.3492,2.06641
21527,James McArthur,331.2200012207031,KCR,Royals,0.135481,55.3005,12.0097,9.32971,,63.7345,272.069,62.6252,32.0404,29.4772,7.10689,61.1412,20.9231,3.69051
13761,Chris Stratton,750.4299926757812,KCR,Royals,0.00107852,60.3142,1.12536,9.96751,,65.7507,281.989,65.2818,34.3295,31.5832,8.02343,63.0765,23.7267,2.30362
7531,Collin McHugh,999.0,,,0.869025,38.6722,0.0,9.79138,,51.5583,217.898,49.2991,24.6157,22.6464,5.91877,47.2001,16.2005,2.87937
23735,Luis Garcia,727.3499755859375,HOU,Astros,4.24982,5.37298,0.0,0.292089,,23.7106,97.8172,20.6764,11.4614,10.5445,3.40267,24.301,7.61213,0.767922
19362,Keegan Akin,999.0,BAL,Orioles,0.935584,30.4599,0.170738,2.70764,,37.0515,155.479,35.6438,18.4122,16.9392,4.71135,38.1343,11.4273,0.958202
17578,JT Brubaker,999.0,PIT,Pirates,5.75089,8.47524,0.0,0.0,,32.4685,140.062,32.3764,18.4227,16.9489,4.46929,30.1187,11.6004,1.92621
18815,Miguel Díaz,999.0,DET,Tigers,0.702795,48.249,0.0589162,6.94783,,53.9459,234.263,53.0135,26.9756,24.8176,5.79801,53.0256,23.0502,1.7558
29960,AJ Smith-Shawver,410.29998779296875,ATL,Braves,7.51496,23.9976,0.0,0.997269,,54.8735,237.493,50.9465,30.3069,27.8823,8.61618,56.1901,24.9817,2.43191
10591,Scott Alexander,999.0,,,1.61114,41.6798,0.425593,4.84886,,40.9053,174.279,42.7337,19.6211,18.0514,3.678,29.7764,11.5133,1.40674
16401,Yonny Chirinos,750.239990234375,,,11.7561,13.3515,0.0,0.433062,,71.0382,311.443,78.1292,43.3761,39.906,11.2234,46.55,23.2024,4.10081
16350,Ryan Borucki,750.3499755859375,PIT,Pirates,0.941631,48.6564,0.0,9.58715,,50.4955,212.362,46.7869,24.7994,22.8155,6.15983,44.8989,16.1003,3.03805
13896,Chris Flexen,732.510009765625,CHW,White Sox,16.4888,27.7821,0.174067,0.764369,,104.305,456.681,114.103,63.7187,58.6212,17.7925,76.4748,36.5995,3.49405
15009,Kyle Finnegan,232.88999938964844,WSN,Nationals,0.0,64.7598,19.0614,8.23464,,66.6286,283.889,63.4054,32.5523,29.9481,9.06085,65.9201,25.1435,2.11704
22100,José Soriano,999.0,LAA,Angels,0.0,54.9552,0.630705,14.8508,,58.5974,256.461,50.7018,28.1218,25.8721,6.19526,69.8349,30.9671,4.85943
14542,Carlos Estévez,243.67999267578125,LAA,Angels,0.0,63.0779,11.5867,7.43858,,64.0151,275.276,59.4544,33.0695,30.4239,8.97085,68.2731,27.3599,3.07323
19309,Trevor Richards,747.1599731445312,TOR,Blue Jays,1.0095,44.6355,0.0,7.88658,,50.8664,214.597,42.999,26.168,24.0746,7.925,64.3342,22.4908,1.59438
6984,Luis García,999.0,LAA,Angels,0.0,57.6533,0.728328,10.4712,,58.4839,251.6,57.1612,28.5557,26.2713,6.37105,55.9099,21.1658,3.66991
