playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
10681,Gio Urshela,NYY,120,480,444,112,20,1,14,53,53,28,103,4,1,0,,0.253,0.302,0.399,0.701,0.302,91,,1.5,,297.3,10681,1,0.23198198198198197,0.058333333333333334,0,0,176,-0.00794808500918509,-0.2255120952307399,-0.0032811375300881296,-0.22879323276082802,3.3734939759036147,3.764705882352941,4.728682170542636,2.682926829268293,5.63444962825023,1.0703805224121252,0.29411764705882354,3.924197869343391,1.613640554685285,2.3738862213861127,1.5871349282916516,31.047616229495105
9077,Lorenzo Cain,MIL,104,420,376,100,18,2,7,52,40,37,73,4,13,3,,0.267,0.337,0.384,0.721,0.316,95,,1.5,,398.7,9077,10,0.19414893617021275,0.0880952380952381,0,0,143,0.09621110305030878,0.06760368169586028,-0.004025060699162919,0.06357862099669737,3.253012048192771,2.235294117647059,3.798449612403101,0.975609756097561,6.7951442551505075,3.04295849265214,2.9411764705882355,4.987390734222184,3.2030999791788317,2.0931062093637545,3.1599526632998374,36.485194338795985
2434,Nelson Cruz,,121,533,485,125,23,1,30,69,82,35,127,9,2,1,,0.257,0.316,0.495,0.811,0.341,115,,1.5,,176.9,2434,1,0.2618556701030928,0.06566604127579738,0,0,240,0.04339212088447231,-0.08929002896739258,0.005787809982847891,-0.08350221898454468,5.301204819277109,7.176470588235294,5.736434108527132,6.585365853658536,4.717943210543794,1.5563822842356128,0.29411764705882354,4.44824708290261,2.352322891461995,5.796792372943704,2.3687296005140124,46.33401045935863
15149,Trey Mancini,BAL,145,622,556,147,27,2,22,76,75,54,139,8,1,0,,0.264,0.335,0.441,0.776,0.334,110,,1.5,,200.4,15149,1,0.25,0.08681672025723473,0,0,244,0.12049137608109994,0.09983388389551706,0.0005354180974926348,0.1003693019930097,6.144578313253012,6.352941176470588,7.441860465116279,4.634146341463414,5.081667893336353,2.9582200949595148,0.29411764705882354,5.235228812884061,3.3778725525855693,3.8143744055743833,3.3578685529805803,48.69287625568258
11680,Elias Díaz,COL,104,382,348,91,18,1,14,46,50,28,67,3,0,0,,0.262,0.32,0.442,0.761,0.326,90,,1.5,,235.6,11680,0,0.1925287356321839,0.07329842931937172,0,0,153,0.058318036390409,-0.049988199531769695,0.00040554796083253075,-0.049582651570937164,2.5301204819277108,3.411764705882353,3.10077519379845,2.682926829268293,6.844851013320266,2.0622464295422347,0.0,4.600601639071304,2.565442307452802,3.7653573295527822,2.551200301801737,34.11528623161793
11038,Kevin Kiermaier,TBR,113,421,378,86,16,5,7,49,36,35,105,5,11,4,,0.228,0.3,0.353,0.654,0.286,85,,1.4,,577.9,11038,7,0.2777777777777778,0.0831353919239905,0,0,133,-0.1937543788792795,-0.20520975780375372,-0.0061955019069785955,-0.21140525971073232,2.891566265060241,1.7647058823529411,2.7131782945736433,0.975609756097561,4.2294627186774605,2.7142267340012145,2.0588235294117645,2.027601615353579,1.7237326892709028,1.27391340322729,1.6806737284106115,24.05349461643721
14813,Kyle Farmer,CIN,122,438,404,102,21,1,14,51,52,22,86,9,3,1,,0.254,0.305,0.417,0.722,0.31,88,,1.4,,502.0,14813,2,0.21287128712871287,0.0502283105022831,0,0,167,-0.0054983034684541465,-0.17892078800648692,-0.0016461386108419518,-0.18056692661732887,3.1325301204819276,3.6470588235294117,3.953488372093023,2.682926829268293,6.220754017880417,0.5331907957221044,0.5882352941176471,3.9492037310742756,1.8662881369599418,2.9909862597858208,1.846568894392013,31.411231275304875
13499,Tom Murphy,SEA,76,278,248,52,10,1,12,31,35,25,89,3,1,0,,0.208,0.286,0.399,0.685,0.296,91,,1.4,,511.1,13499,1,0.3588709677419355,0.08992805755395683,0,0,100,-0.2212732437578524,-0.1975252745811673,-0.0015588796138865102,-0.19908415419505382,0.7228915662650602,1.6470588235294117,0.07751937984496124,2.1951219512195124,1.7415734184636005,3.1644352367187185,0.29411764705882354,1.7467059849868105,1.765402825244379,3.023920550896392,1.7469552566114686,18.12570264083914
10200,Tucker Barnhart,DET,110,391,347,76,15,1,8,37,38,36,94,4,0,0,,0.22,0.299,0.342,0.64,0.282,76,,1.4,,420.8,10200,0,0.27089337175792505,0.09207161125319693,0,0,117,-0.23824184998293418,-0.20988710868974358,-0.006747026634827291,-0.21663413532457088,1.4457831325301205,2.0,1.937984496124031,1.2195121951219512,4.440672070322028,3.306507017371675,0.0,1.5735008995637159,1.6983691297745422,1.0657506168624304,1.652544932174235,20.34062448984473
12371,Tommy La Stella,SFG,107,420,372,96,20,2,9,48,45,38,47,3,1,0,,0.258,0.331,0.397,0.728,0.317,100,,1.4,,541.5,12371,1,0.12634408602150538,0.09047619047619047,0,0,147,0.03651026260234058,-0.003605504289128092,-0.0028806069453854444,-0.006486111234513536,2.7710843373493974,2.823529411764706,3.488372093023256,1.4634146341463414,8.875355445043676,3.2007647302713407,0.29411764705882354,4.378001310455822,2.8169586634123442,2.5250590670013517,2.783038634006032,35.41969597353309
10071,Jonathan Villar,,111,448,400,98,16,2,14,59,45,40,118,3,18,6,,0.246,0.318,0.397,0.714,0.31,94,,1.4,,280.0,10071,12,0.295,0.08928571428571429,0,0,160,-0.06494746717589095,-0.09475865518674964,-0.0026950317002957247,-0.09745368688704537,4.096385542168675,2.823529411764706,3.643410852713178,2.682926829268293,3.7010955103889485,3.1218616114617403,3.5294117647058822,3.342383268527506,2.3226685358536776,2.595101003740796,2.2936775191852514,34.15245184977865
19339,Nicky Lopez,KCR,137,542,488,126,21,4,3,58,40,43,76,4,12,4,,0.257,0.32,0.333,0.654,0.29,80,,1.4,,249.5,19339,8,0.1557377049180328,0.07933579335793357,0,0,164,0.048070363110358505,-0.07068165053154551,-0.009332924489007355,-0.08001457502055287,3.9759036144578315,2.235294117647059,5.813953488372093,0.0,7.9735772565230825,2.4623945852486577,2.3529411764705883,4.495999699329459,2.4532293073142064,0.08975139978162049,2.387491421152568,34.24053606629716
5827,Wilmer Flores,SFG,111,412,370,99,19,1,16,50,54,33,57,4,1,0,,0.267,0.33,0.453,0.783,0.335,112,,1.4,,423.6,5827,1,0.15405405405405406,0.08009708737864078,0,0,168,0.10671530843412991,0.025152213430840176,0.001495777363120121,0.026647990793960297,3.0120481927710845,3.8823529411764706,3.7209302325581395,3.1707317073170733,8.02523063175274,2.512852102203173,0.29411764705882354,5.094611195742305,2.9729012262324095,4.176844210734545,2.961283915260685,39.823904002807446
22581,Alejandro Kirk,TOR,89,331,293,77,16,0,11,41,40,31,48,4,1,0,,0.262,0.34,0.431,0.77,0.332,107,,1.4,,237.5,22581,1,0.16382252559726962,0.09365558912386707,0,0,126,0.05742060636326762,0.07002825950330194,-0.00022787140633112601,0.06980038809697081,1.927710843373494,2.235294117647059,2.0155038759689923,1.951219512195122,7.7255399198378285,3.411490884433537,0.29411764705882354,4.591441225867625,3.216247575964183,3.5262849294437784,3.1934227306563088,34.08827326244675
14894,Tony Kemp,OAK,126,434,375,91,16,3,7,48,34,48,63,6,8,3,,0.243,0.334,0.355,0.69,0.306,97,,1.4,,428.7,14894,5,0.168,0.11059907834101383,0,0,134,-0.07869113147729312,0.057252837726073924,-0.005738943648199379,0.051513894077874545,2.7710843373493974,1.5294117647058822,3.10077519379845,0.975609756097561,7.5973775689294,4.5344819643433,1.4705882352941178,3.202096404787804,3.14697114615679,1.4462328559852504,3.0950503266963545,32.869679554144305
22558,Jarred Kelenic,SEA,131,542,486,110,22,2,21,65,62,49,139,4,11,3,,0.227,0.301,0.407,0.708,0.305,97,,1.4,,140.5,22558,8,0.28600823045267487,0.09040590405904059,0,0,199,-0.25502865727479174,-0.24492035952060065,-0.002319428226531528,-0.24723978774713218,4.819277108433735,4.823529411764706,4.573643410852713,4.390243902439025,3.9769574817414934,3.1961062435519545,2.3529411764705883,1.402151505724317,1.508396651023608,2.736865573340521,1.4879014745258714,35.26801393986853
9627,Yan Gomes,CHC,85,325,294,74,14,1,12,36,41,21,72,5,1,0,,0.25,0.309,0.429,0.738,0.315,95,,1.4,,375.6,9627,1,0.24489795918367346,0.06461538461538462,0,0,126,-0.00871974969699485,-0.11170485747896142,-0.000316017938297497,-0.11202087541725891,1.3253012048192772,2.3529411764705883,1.7829457364341086,2.1951219512195124,5.238195374396149,1.4867462108997098,0.29411764705882354,3.9163211912946947,2.2307754920020146,3.4930156546932314,2.215313161689577,26.530794800977684
12976,Austin Hedges,CLE,95,347,316,63,11,0,13,33,39,22,98,4,2,1,,0.201,0.26,0.36,0.619,0.267,67,,1.3,,583.8,12976,1,0.310126582278481,0.06340057636887608,0,0,113,-0.34399857323887395,-0.43929136485513776,-0.004877028523144866,-0.4441683933782826,0.963855421686747,2.1176470588235294,0.9302325581395349,2.4390243902439024,3.2370212494544486,1.4062303969993875,0.29411764705882354,0.49400137894098806,0.4543939306083603,1.7715467448859588,0.42852178565890175,14.53659256250058
12164,Miguel Sanó,MIN,138,561,490,110,22,1,32,77,83,64,196,5,1,1,,0.225,0.319,0.473,0.791,0.337,114,,1.3,,273.1,12164,0,0.4,0.1140819964349376,0,0,230,-0.27462498045072725,-0.07403946799846017,0.0034032174986023955,-0.07063625049985778,6.265060240963855,7.294117647058823,4.573643410852713,7.073170731707317,0.4797599501783374,4.765324968485238,0.0,1.202124303451838,2.4350210939096684,4.896772136677122,2.4379422252954472,41.42293670858036
27506,Ha-Seong Kim,SDP,107,367,331,77,17,2,11,43,40,30,77,3,7,2,,0.233,0.301,0.395,0.696,0.3,90,,1.3,,385.0,27506,5,0.2326283987915408,0.08174386920980926,0,0,131,-0.13711202867689454,-0.177721573739964,-0.0025436460348403633,-0.18026521977480436,2.1686746987951806,2.235294117647059,2.0155038759689923,1.951219512195122,5.614617957246898,2.621998529084843,1.4705882352941178,2.6057718536886156,1.8727910363872533,2.6522387173294635,1.8481919298059808,27.056890463443526
21534,Cal Raleigh,SEA,70,262,240,51,11,1,9,26,30,18,67,2,1,0,,0.213,0.272,0.379,0.651,0.28,80,,1.3,,534.3,21534,1,0.2791666666666667,0.06870229007633588,0,0,91,-0.20056439914502566,-0.2672205445815812,-0.002697851377846616,-0.2699183959594278,0.12048192771084337,1.0588235294117647,0.0,1.4634146341463414,4.186852459944516,1.757620664104906,0.29411764705882354,1.958089121150132,1.387470920976666,2.59403676871015,1.3659016419729653,16.186809315187112
11476,Odúbel Herrera,,90,370,336,90,18,2,10,45,41,27,65,4,4,2,,0.267,0.328,0.421,0.749,0.324,103,,1.3,,588.1,11476,2,0.19345238095238096,0.07297297297297298,0,0,142,0.09953421052810718,0.00235491852061398,-0.0007612149273880653,0.0015937035932259147,2.4096385542168677,2.3529411764705883,3.0232558139534884,1.7073170731707317,6.816514141749096,2.040675632097754,0.5882352941176471,5.021310969445239,2.849279851675381,3.3249843026053107,2.826504090387445,32.96065689988954
17992,David Fletcher,LAA,146,618,571,154,28,2,4,67,53,38,61,3,11,3,,0.27,0.317,0.348,0.666,0.293,83,,1.3,,366.2,17992,8,0.10683012259194395,0.061488673139158574,0,0,198,0.18177431862054783,-0.11837358354861993,-0.009570719712654274,-0.1279443032612742,5.0602409638554215,3.764705882352941,7.984496124031008,0.24390243902439024,9.474031867103633,1.2795120897424255,2.3529411764705883,5.860767360760435,2.1946134347701425,0.0,2.1296528992760795,40.344864237387064
7007,Yadier Molina,STL,108,419,381,97,19,1,11,46,47,23,70,4,3,1,,0.254,0.301,0.391,0.692,0.299,89,,1.3,,301.5,7007,2,0.1837270341207349,0.05489260143198091,0,0,151,0.010908756991767632,-0.22926064829529857,-0.0028563997417415665,-0.23211704803704014,2.5301204819277108,3.0588235294117645,3.565891472868217,1.951219512195122,7.1148818139792205,0.8423335608884345,0.5882352941176471,4.116676903051952,1.5933135253484474,2.5341956273515405,1.5692544259548804,29.46494614709494
11342,Jesús Aguilar,MIA,127,509,450,114,20,1,23,60,68,49,100,5,0,0,,0.254,0.331,0.452,0.783,0.335,113,,1.3,,297.1,11342,0,0.2222222222222222,0.0962671905697446,0,0,205,0.0015391443394963122,0.030205464999533138,0.0019236408641282177,0.032129105863661356,4.216867469879518,5.529411764705882,4.883720930232558,4.878048780487805,5.933873067995244,3.584584223734153,0.0,4.021037665610096,3.000303157354688,4.338333359010964,2.9907696365380687,43.37695005554898
15937,Aledmys Díaz,HOU,88,346,315,79,17,1,11,40,41,23,63,5,1,0,,0.25,0.308,0.412,0.72,0.309,98,,1.3,,550.3,15937,1,0.2,0.06647398843930635,0,0,131,-0.015086054022594997,-0.10875836538937755,-0.001146796202608713,-0.10990516159198627,1.8072289156626506,2.3529411764705883,2.1705426356589146,1.951219512195122,6.615637207722358,1.6099319071043643,0.29411764705882354,3.851337876229307,2.2467532386456477,3.179453796778081,2.226694668438002,28.305858581963854
6012,Didi Gregorius,PHI,114,468,425,104,19,2,17,53,57,30,75,5,4,1,,0.245,0.301,0.422,0.722,0.308,90,,1.3,,471.8,6012,3,0.17647058823529413,0.0641025641025641,0,0,178,-0.07114012902739164,-0.2450520733168704,-0.0012652758455737878,-0.2463173491624442,3.3734939759036147,4.235294117647059,4.108527131782946,3.4146341463414633,7.337505120374594,1.4527571751048043,0.8823529411764706,3.2791723889326883,1.5076824153826203,3.13473585148608,1.4928637434543173,34.21901900758666
19955,Gavin Lux,LAD,118,455,407,103,21,3,11,59,50,43,101,3,5,2,,0.254,0.327,0.404,0.731,0.316,99,,1.2,,243.4,19955,3,0.24815724815724816,0.0945054945054945,0,0,163,-0.0007156170601985146,0.006438592370611174,-0.0026986382612647075,0.003739954109346466,4.096385542168675,3.411764705882353,4.0310077519379846,1.951219512195122,5.138202388952544,3.467821440088451,0.8823529411764706,3.9980224494124577,2.871424118202055,2.5937397741483776,2.838049869613939,35.27999049377843
26197,Andrew Vaughn,CHW,131,536,475,119,25,1,18,64,63,49,110,7,1,1,,0.25,0.327,0.42,0.747,0.323,105,,1.2,,247.5,26197,0,0.23157894736842105,0.0914179104477612,0,0,200,-0.02452485565519469,-0.0016842527231053506,-0.0011926743612054591,-0.0028769270843108097,4.698795180722891,4.9411764705882355,5.271317829457364,3.658536585365854,5.6468144828469855,3.263180630225204,0.0,3.7549924002732697,2.8273769064713066,3.1621379361383606,2.8024542814679703,40.026782703557444
4892,Mike Moustakas,CIN,119,461,411,100,20,1,22,58,63,40,89,5,1,0,,0.244,0.317,0.46,0.777,0.33,101,,1.2,,362.8,4892,1,0.21654501216545013,0.08676789587852494,0,0,188,-0.08038720564030877,-0.09890174260147044,0.0019227541723861874,-0.09697898842908426,3.9759036144578315,4.9411764705882355,3.798449612403101,4.634146341463414,6.1080463883634835,2.954984082526034,0.29411764705882354,3.1847839239398015,2.3002020913419665,4.337998693647204,2.2962311649752505,38.82604003076514
12160,Ben Gamel,PIT,139,532,464,117,25,3,11,61,51,59,131,5,7,3,,0.252,0.341,0.389,0.73,0.32,100,,1.2,,577.9,12160,4,0.2823275862068966,0.11090225563909774,0,0,181,-0.009158535394721001,0.12584761989916093,-0.003990756719677746,0.12185686317948319,4.337349397590361,3.5294117647058822,5.116279069767442,1.951219512195122,4.089877388345401,4.554576137215014,1.1764705882352942,3.9118423370358957,3.518935508291406,2.106053610617893,3.473461134420336,37.765476448420046
20521,Nick Madrigal,CHC,123,484,446,128,21,4,3,54,42,27,40,6,10,3,,0.288,0.334,0.374,0.708,0.309,91,,1.2,,315.7,20521,7,0.08968609865470852,0.05578512396694215,0,0,166,0.29756366273725465,0.05087641003502785,-0.005422769916822501,0.04545364011820535,3.4939759036144578,2.4705882352941178,5.9689922480620154,0.0,10.0,0.9014887226461205,2.0588235294117645,7.042673698428521,3.1123941158979487,1.565566770813529,3.062449121129124,39.6769523452976
12510,Curt Casali,SFG,78,262,230,51,9,0,8,28,29,26,72,3,1,0,,0.22,0.308,0.371,0.679,0.296,87,,1.2,,590.7,12510,1,0.3130434782608696,0.09923664122137404,0,0,84,-0.14883804971699277,-0.10236281926830348,-0.003251536857966808,-0.10561435612627029,0.3614457831325301,0.9411764705882353,0.0,1.2195121951219512,3.1475326708496496,3.7813953144885546,0.29411764705882354,2.4860798501744363,2.281433941143179,2.3850584464485896,2.249777105571452,19.1475294245774
13853,Joey Wendle,MIA,121,470,428,108,22,4,10,54,45,29,100,9,11,3,,0.251,0.31,0.387,0.697,0.301,91,,1.2,,368.5,13853,8,0.2336448598130841,0.06170212765957447,0,0,168,-0.006972826234857843,-0.13297738963495842,-0.003500938296518874,-0.1364783279314773,3.4939759036144578,2.823529411764706,4.4186046511627906,1.7073170731707317,5.583433556920561,1.2936595607456756,2.3529411764705883,3.9341527104821576,2.115422347000003,2.2909264959648663,2.083744015846334,32.09770690314287
15279,Garrett Cooper,MIA,108,434,384,102,17,1,16,53,51,41,108,5,1,0,,0.264,0.342,0.435,0.778,0.336,114,,1.2,,500.9,15279,1,0.28125,0.0944700460829493,0,0,169,0.09555284989996027,0.11052695099641463,0.0004787030502758638,0.1110056540466905,3.3734939759036147,3.5294117647058822,3.953488372093023,3.1707317073170733,4.1229370718451,3.465471967568065,0.29411764705882354,4.980671691324741,3.435857136214855,3.792968362179904,3.415086930641838,37.534236626852916
15941,Austin Nola,SDP,95,357,321,80,16,1,7,38,37,29,60,5,1,0,,0.249,0.318,0.373,0.691,0.302,91,,1.2,,376.4,15941,1,0.18691588785046728,0.08123249299719888,0,0,119,-0.025559312516471033,-0.047209783880775014,-0.004097661927585761,-0.051307445808360774,1.5662650602409638,1.8823529411764706,2.248062015503876,0.975609756097561,7.017049738589723,2.5881052195144423,0.29411764705882354,3.7444333015089275,2.580508637173906,2.0657042213133536,2.5419217514522576,27.504130289630304
sa876320,Jeremy Peña,HOU,85,339,308,74,14,2,9,41,35,24,85,4,6,2,,0.241,0.305,0.383,0.687,0.299,91,,1.2,,470.1,sa876320,4,0.275974025974026,0.07079646017699115,0,0,119,-0.08053610593245497,-0.15790540294837174,-0.002965206039430124,-0.16087060898780187,1.927710843373494,1.6470588235294117,1.7829457364341086,1.4634146341463414,4.284800717031935,1.8964193680028991,1.1764705882352942,3.183264041429794,1.9802468675005587,2.493128706944831,1.9525254606070575,23.787985787235723
20536,Vidal Bruján,TBR,69,268,242,62,14,2,5,34,26,22,47,2,11,3,,0.255,0.32,0.39,0.71,0.309,100,,1.2,,355.7,20536,8,0.19421487603305784,0.08208955223880597,0,0,95,0.015107405563291598,-0.0283295446229348,-0.002053225396772551,-0.03038277001970735,1.0843373493975903,0.5882352941176471,0.8527131782945736,0.4878048780487805,6.793121260626523,2.6449099231350504,2.3529411764705883,4.15953412272256,2.6828892546204446,2.8373388975321445,2.654486284449283,27.138311619415187
19600,Bryan De La Cruz,MIA,110,433,397,99,19,2,9,47,43,30,103,2,5,1,,0.25,0.305,0.381,0.685,0.297,88,,1.2,,493.3,19600,4,0.2594458438287154,0.06928406466512702,0,0,149,-0.02995389002446447,-0.18559158230823103,-0.004627660204571948,-0.19021924251280298,2.6506024096385543,2.588235294117647,3.7209302325581395,1.4634146341463414,4.791875201701716,1.7961798808847322,1.1764705882352942,3.6995761598808,1.8301148644635243,1.8656661948474105,1.7946441505112511,27.377709610985406
19950,Andrés Giménez,CLE,117,420,383,93,19,3,10,50,41,23,103,10,15,4,,0.243,0.3,0.387,0.688,0.298,87,,1.1,,277.7,19950,11,0.2689295039164491,0.05476190476190476,0,0,148,-0.0790701439608743,-0.19943076574786,-0.003627499557867564,-0.20305826530572757,3.0120481927710845,2.3529411764705883,3.255813953488372,1.7073170731707317,4.5009223304487,0.833671165983323,3.235294117647059,3.198227678698913,1.7550700450544292,2.24315829360165,1.7255764803871863,27.820040507722037
13359,Tyler Naquin,CIN,120,470,427,111,22,2,19,62,59,35,113,4,5,2,,0.261,0.321,0.453,0.774,0.33,101,,1.1,,354.5,13359,3,0.2646370023419204,0.07446808510638298,0,0,194,0.0574137110880113,-0.062396455012531105,0.0017302703381766316,-0.06066618467435447,4.457831325301205,4.470588235294118,4.651162790697675,3.902439024390244,4.632613644394313,2.1397696007464986,0.8823529411764706,4.591370843142966,2.4981568858961225,4.265349237990803,2.491576308563105,38.983210837593525
11899,Joc Pederson,,113,446,391,91,19,2,19,56,58,43,105,8,3,1,,0.232,0.319,0.437,0.756,0.326,104,,1.1,,467.6,11899,2,0.26854219948849106,0.09641255605381166,0,0,171,-0.15918579819577672,-0.06549450089255449,0.0002713116908074631,-0.06522318920174702,3.7349397590361444,4.352941176470588,3.10077519379845,3.902439024390244,4.51280459260497,3.5942188473846857,0.5882352941176471,2.380456404416396,2.4813573185949402,3.714692337416093,2.4670618505293307,34.82992179875949
8202,Josh Harrison,,108,433,392,102,20,2,8,49,43,25,65,12,7,2,,0.259,0.321,0.38,0.701,0.307,92,,1.1,,437.5,8202,5,0.16581632653061223,0.057736720554272515,0,0,150,0.05503571660236961,-0.04350204794082435,-0.004000615483153225,-0.047502663423977576,2.891566265060241,2.588235294117647,3.953488372093023,1.2195121951219512,7.664371330822993,1.030837850860893,1.4705882352941178,4.567097739473885,2.600614330204424,2.1023326030700122,2.5623896218546105,32.6510338379738
10950,Adam Duvall,ATL,131,529,480,111,20,2,34,71,82,38,154,7,2,1,,0.231,0.295,0.493,0.788,0.331,104,,1.1,,212.5,10950,1,0.32083333333333336,0.07183364839319471,0,0,237,-0.20598964037191192,-0.2935576578454224,0.005630768710867318,-0.2879268891345551,5.542168674698795,7.176470588235294,4.651162790697675,7.560975609756097,2.908544697956178,1.9651627714457625,0.29411764705882354,1.9027115988198204,1.244654408914099,5.737520055495181,1.2690247467363114,40.25251358981404
11489,Michael A. Taylor,KCR,129,472,432,101,21,2,12,53,50,33,131,3,12,3,,0.234,0.291,0.38,0.671,0.291,81,,1.1,,469.0,11489,9,0.30324074074074076,0.06991525423728813,0,0,162,-0.16540007170587345,-0.30320592167790705,-0.005027686244919338,-0.3082336079228264,3.3734939759036147,3.411764705882353,3.875968992248062,2.1951219512195124,3.448274641906811,1.8380142545597644,2.6470588235294117,2.3170249263161025,1.1923354104646122,1.7146837801476678,1.15978452049858,27.173525982676487
6887,Martín Maldonado,HOU,112,416,362,73,13,1,13,45,44,40,117,8,1,0,,0.203,0.294,0.346,0.64,0.283,80,,1.1,,552.4,6887,1,0.32320441988950277,0.09615384615384616,0,0,127,-0.3738156556987171,-0.26536911899692206,-0.006026553331410056,-0.2713956723283321,2.4096385542168677,2.7058823529411766,1.7054263565891472,2.4390243902439024,2.8358012175778375,3.5770719122863595,0.29411764705882354,0.1896469584293707,1.3975105233315464,1.3376799117207576,1.3579546168313175,20.24975444122711
19262,Garrett Hampson,COL,117,440,400,103,20,5,12,60,45,32,104,3,18,4,,0.258,0.316,0.419,0.735,0.316,83,,1.1,,280.1,19262,14,0.26,0.07272727272727272,0,0,169,0.03454634408546209,-0.10175140815384953,-0.0009041430975912368,-0.10265555125144077,4.216867469879518,2.823529411764706,4.0310077519379846,2.1951219512195124,4.774874030459151,2.0243909589282043,4.117647058823529,4.357954839345123,2.2847493995204076,3.271038713845263,2.2656940302745388,36.362875615997936
19198,Yuli Gurriel,HOU,132,554,505,135,29,2,13,65,62,38,67,5,3,1,,0.268,0.322,0.412,0.733,0.316,102,,1.1,,208.8,19198,2,0.13267326732673268,0.06859205776173286,0,0,207,0.13944876634454095,-0.051756912910289055,-0.0023582664954727717,-0.054115179405761826,4.819277108433735,4.823529411764706,6.511627906976744,2.4390243902439024,8.68118004689559,1.7503146184356508,0.5882352941176471,5.428734181352379,2.555851223075861,2.7222067885713725,2.5268175164158952,42.84679848628348
20325,Alex Kirilloff,MIN,119,498,454,123,26,3,17,63,61,34,105,4,4,1,,0.271,0.325,0.449,0.774,0.33,109,,1.1,,175.8,20325,3,0.23127753303964757,0.06827309236947791,0,0,206,0.15878683922087578,-0.029550930548355447,0.00177733891369658,-0.027773591634658867,4.578313253012048,4.705882352941177,5.5813953488372094,3.4146341463414633,5.656061689472082,1.7291740324730072,0.8823529411764706,5.626125323561377,2.6762661264133616,4.283114399434561,2.6685223894472965,41.80184200311005
20308,Jake Meyers,HOU,95,373,338,80,17,1,11,45,40,27,95,5,6,2,,0.236,0.3,0.39,0.69,0.299,91,,1.1,,592.5,20308,4,0.28106508875739644,0.07238605898123325,0,0,132,-0.11218012397468113,-0.1768126895448141,-0.002950462723712022,-0.17976315226852613,2.4096385542168677,2.235294117647059,2.248062015503876,1.951219512195122,4.128610035285877,2.001775782783899,1.1764705882352942,2.860261387267648,1.8777195822502621,2.4986932982046066,1.850892807704784,25.238637681295295
12155,Eddie Rosario,,115,494,455,118,23,1,20,59,64,32,78,1,8,2,,0.259,0.306,0.444,0.75,0.318,100,,1.1,,184.6,12155,6,0.17142857142857143,0.06477732793522267,0,0,203,0.05535584771437785,-0.18232030425837653,0.0011010908243976325,-0.1812192134339789,4.096385542168675,5.0588235294117645,5.1937984496124034,4.146341463414634,7.492191101657217,1.4974795906244163,1.7647058823529411,4.570365440772771,1.8478538063280632,4.02787709195884,1.8430599099930223,41.53888180829475
22458,Taylor Walls,TBR,87,338,297,67,16,2,7,38,32,35,87,2,7,3,,0.225,0.31,0.357,0.667,0.293,89,,1.1,,569.8,22458,4,0.29292929292929293,0.10355029585798817,0,0,108,-0.16634930846257112,-0.11590020973725745,-0.004236967073188824,-0.12013717681044628,1.5662650602409638,1.2941176470588236,1.2403100775193798,0.975609756097561,3.7646235324998836,4.067298390097487,1.1764705882352942,2.3073357019125367,2.2080256343998816,2.0131260760381493,2.1716514254115578,22.784833889511514
16403,Francisco Mejía,TBR,78,276,252,60,13,1,7,29,31,17,58,5,1,0,,0.238,0.297,0.386,0.683,0.295,91,,1.1,,439.3,16403,1,0.23015873015873015,0.06159420289855073,0,0,96,-0.07783294392466056,-0.1491190531017761,-0.0027335129760343024,-0.1518525660778104,0.4819277108433735,1.1764705882352942,0.6976744186046512,0.975609756097561,5.690385875235561,1.2865064565427702,0.29411764705882354,3.2108562549717896,2.0278920223161796,2.5805769594393513,2.0010381256998557,20.423055815045213
10231,José Iglesias,,102,403,376,101,21,1,7,44,41,17,60,5,4,2,,0.269,0.307,0.384,0.691,0.299,87,,1.0,,587.1,10231,2,0.1595744680851064,0.04218362282878412,0,0,145,0.11620535189558745,-0.15444114464269743,-0.003625175722257401,-0.15806632036495483,2.289156626506024,2.3529411764705883,3.875968992248062,0.975609756097561,7.8558677172259355,0.0,0.5882352941176471,5.191479716739686,1.9990322705606367,2.244035382281884,1.967611163363361,29.339938095611387
19913,Jesús Sánchez,MIA,133,540,492,124,23,3,21,64,67,40,139,4,3,1,,0.252,0.311,0.44,0.751,0.32,103,,1.0,,222.4,19913,2,0.28252032520325204,0.07407407407407407,0,0,216,-0.01083727082001884,-0.14646824030601913,0.0004965824942402275,-0.1459716578117789,4.698795180722891,5.411764705882353,5.658914728682171,4.390243902439025,4.083964274223503,2.113655093339066,0.5882352941176471,3.8947068393477178,2.042266408522757,3.7997166269200795,2.0326745390546157,38.71493759325183
16153,Austin Slater,SFG,93,310,272,71,13,1,10,43,33,31,80,5,10,3,,0.26,0.344,0.424,0.768,0.334,111,,1.0,,553.2,16153,7,0.29411764705882354,0.1,0,0,116,0.04370757586609764,0.10407123000183427,-0.00041036278474582133,0.10366086721708845,2.1686746987951806,1.411764705882353,1.550387596899225,1.7073170731707317,3.7281655571134067,3.831989680748146,2.0588235294117645,4.451467053141462,3.4008501274337952,3.4574069410233053,3.3755755657926305,31.142422529412002
