playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,-1.3,InterSD,InterSK,IntraSD,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
21479,Nico Hoerner,CHC,117,441,396,108,21,2,5,47,42,34,69,6,10,4,,0.272,0.336,0.369,0.705,0.309,94,,1.6,,460.6,,3.11,-0.68,1.3,21479,6,0.17424242424242425,0.07709750566893424,0,0,148,0.13731637743136793,0.060067459295143344,-0.005096508908587982,0.05497095038655536,2.5,2.2988505747126435,4.4186046511627906,0.5,7.237606008843834,2.367364121801882,1.9444444444444444,5.694059103412422,2.951683323975913,1.676345733261088,2.9243339664602024,34.51329192807521
sa3005720,Julio Rodríguez,SEA,66,284,255,69,13,1,9,37,33,23,62,3,7,2,,0.271,0.338,0.441,0.779,0.335,117,,1.6,,269.8,,3.59,0.84,1.25,sa3005720,5,0.24313725490196078,0.08098591549295775,0,0,111,0.07982136940603568,0.0341232580547024,-0.0001674727949566024,0.0339557852597458,1.3636363636363635,1.264367816091954,1.3953488372093024,1.5,5.261161355181131,2.60193772641879,1.6666666666666667,5.136933502901159,2.819495387469777,3.6079894581773826,2.8184007790432646,29.43593789279579
19966,Bobby Dalbec,BOS,124,487,434,103,20,3,29,63,74,44,161,8,3,1,,0.238,0.318,0.498,0.816,0.345,115,,1.6,,231.2,,4.02,0.25,0.82,19966,2,0.3709677419354839,0.09034907597535935,0,0,216,-0.15362950567450184,-0.08264269177948869,0.0050660925448623995,-0.07757659923462629,4.318181818181818,5.977011494252873,4.0310077519379846,6.5,1.5939793583046509,3.1667831013568843,0.8333333333333334,2.8747986944005772,2.2245628312613754,5.658975373992246,2.2561886375537052,39.43482239457545
11442,Gary Sánchez,NYY,103,406,354,74,13,1,23,52,58,44,116,6,0,0,,0.208,0.306,0.44,0.746,0.321,101,,1.6,,256.0,,2.33,-0.27,0.81,11442,0,0.327683615819209,0.10837438423645321,0,0,158,-0.32797347375930763,-0.1630482052215554,0.0005547693610139515,-0.16249343586054144,3.0681818181818183,4.137931034482759,1.7829457364341086,5.0,2.8357079296939443,4.254184307632138,0.2777777777777778,1.1854087586348863,1.8148898254470511,3.8910294879698832,1.828140077627294,30.076196753881657
13602,Patrick Wisdom,CHC,129,512,457,100,18,1,27,63,71,44,181,5,5,2,,0.219,0.294,0.44,0.734,0.314,97,,1.5,,332.1,,2.9,-0.23,1.07,13602,3,0.39606126914660833,0.0859375,0,0,201,-0.32710275513748166,-0.33096536291217227,0.00011827363831501403,-0.33084708927385725,4.318181818181818,5.632183908045977,3.798449612403101,6.0,0.8740999824040241,2.9006487879962113,1.1111111111111112,1.1938460065233882,0.9593374662362869,3.719970846023146,0.9795034377653766,31.487332976690436
19955,Gavin Lux,LAD,118,455,407,105,19,4,13,60,54,44,100,3,6,2,,0.257,0.332,0.418,0.75,0.325,104,,1.5,,243.4,,1.6,0.45,0.45,19955,4,0.2457002457002457,0.0967032967032967,0,0,171,0.02186009927029886,0.049464499298085274,-0.0014815286780229253,0.04798297062006235,3.977272727272727,3.67816091954023,4.186046511627907,2.5,5.187634656411958,3.5501100982888634,1.3888888888888888,4.575289830870706,2.8976603309425615,3.093023095140459,2.8891089769917495,37.92319603597605
10950,Adam Duvall,ATL,131,529,483,112,20,2,33,68,87,36,154,6,3,1,,0.232,0.292,0.489,0.781,0.328,102,,1.5,,212.5,,3.3,-0.36,1.23,10950,2,0.3188405797101449,0.06805293005671077,0,0,235,-0.22069073170874476,-0.34001833586950747,0.004531857296995179,-0.3354864785725123,4.886363636363637,7.471264367816092,4.728682170542636,7.5,3.0893956341645072,1.82173781192025,0.8333333333333334,2.2249766123010724,0.9132117904682997,5.4496135149224925,0.9561172167621645,39.87469608859448
15149,Trey Mancini,BAL,145,622,559,147,29,2,24,78,77,52,141,8,0,0,,0.263,0.332,0.452,0.785,0.337,112,,1.5,,200.4,,2.76,-0.56,0.63,15149,0,0.2522361359570662,0.08360128617363344,0,0,252,0.08277270208498777,0.05212043403098887,0.00132318960732003,0.0534436236383089,6.0227272727272725,6.32183908045977,7.441860465116279,5.25,5.000134008956183,2.759713515427743,0.2777777777777778,5.1655318638292105,2.911192546815535,4.1921662848318215,2.9166350219269286,48.25957783786852
15672,Austin Meadows,TBR,136,578,511,126,28,3,26,77,86,54,129,6,6,3,,0.247,0.323,0.468,0.791,0.336,112,,1.5,,141.4,,3.54,-0.76,0.67,15672,3,0.25244618395303325,0.09342560553633218,0,0,238,-0.08637442855201072,-0.06126914155492047,0.002704774196090276,-0.058564367358830194,5.909090909090909,7.35632183908046,5.813953488372093,5.75,4.994108183293106,3.3523789262540458,1.1111111111111112,3.526499190081701,2.333462907768334,4.7335965238918805,2.3520254444671878,47.232548523410834
10323,Rafael Ortega,CHC,124,482,432,109,21,3,12,60,47,44,98,3,15,5,,0.252,0.324,0.4,0.725,0.316,98,,1.5,,326.9,,2.26,1.6,1.03,10323,10,0.22685185185185186,0.0912863070539419,0,0,172,-0.025241204304943254,-0.036237400378680285,-0.0034397900528866376,-0.03967719043156692,3.977272727272727,2.8735632183908044,4.496124031007752,2.25,5.728354575383562,3.2233228392990685,3.0555555555555554,4.118879040778145,2.461001781776336,2.3255985501994334,2.447231874735023,36.95690419439841
sa3014504,Spencer Torkelson,DET,100,410,359,89,18,1,18,53,55,43,93,5,3,1,,0.248,0.335,0.458,0.792,0.34,116,,1.5,,266.0,,7.37,0.06,0.35,sa3014504,2,0.2590529247910863,0.1048780487804878,0,0,163,-0.05293069372409587,0.0455180493527052,0.0011162027723391477,0.04663425212504435,3.1818181818181817,3.793103448275862,2.945736434108527,3.75,4.804574984902153,4.043263121858808,0.8333333333333334,3.85056838303028,2.8775528290784695,4.111050056077607,2.882310360457294,37.07331113294052
16930,Jonah Heim,TEX,85,320,295,70,14,0,10,31,37,21,58,2,2,1,,0.237,0.29,0.389,0.68,0.293,85,,1.5,,461.4,,1.38,-0.61,0.83,16930,1,0.19661016949152543,0.065625,0,0,114,-0.10760249646234454,-0.21631745385733425,-0.003114506342479062,-0.21943196019981331,0.6818181818181818,1.7241379310344827,1.4728682170542635,1.75,6.595923460402067,1.6752696331697237,0.5555555555555556,3.3207995913090946,1.5434784225236198,2.4530742317609078,1.5411245184499256,23.314049743077824
19734,Josh Rojas,ARI,130,541,478,119,27,3,11,70,50,55,125,3,11,4,,0.249,0.326,0.387,0.713,0.311,91,,1.5,,241.7,,3.58,0.33,0.81,19734,7,0.2615062761506276,0.10166358595194085,0,0,185,-0.059087499637017205,-0.007064237186316102,-0.004810979961790363,-0.011875217148106465,5.113636363636363,3.218390804597701,5.271317829457364,2.0,4.734193606042485,3.8493462852278646,2.2222222222222223,3.790909043736749,2.6096415571163556,1.788241890166549,2.587375986314728,37.18527558851838
9077,Lorenzo Cain,MIL,104,420,376,99,18,1,8,50,41,38,72,4,11,4,,0.263,0.336,0.382,0.718,0.313,93,,1.5,,398.7,,4.79,0.08,1.15,9077,7,0.19148936170212766,0.09047619047619047,0,0,143,0.06017046927603853,0.05826870023922237,-0.004364711202375859,0.05390398903684651,2.840909090909091,2.1839080459770117,3.7209302325581395,1.25,6.742828432529879,3.1744514562907744,2.2222222222222223,4.946516631741008,2.942518491893772,1.9631304949315318,2.9189556305802173,34.90637072963364
12552,Eugenio Suárez,CIN,131,541,473,107,20,1,31,70,80,56,155,7,1,1,,0.227,0.317,0.466,0.784,0.334,103,,1.4,,194.2,,4.77,-0.16,1.16,12552,0,0.3276955602536998,0.10351201478743069,0,0,222,-0.2690175932903771,-0.12905258857150992,0.0028546953531844443,-0.12619789321832547,5.113636363636363,6.666666666666667,4.341085271317829,7.0,2.8353652695340408,3.96085526561873,0.2777777777777778,1.7566901870234402,1.988100415882125,4.792349240580699,2.0110985506117527,40.74362500864943
19252,Cavan Biggio,TOR,120,488,415,95,20,2,14,61,52,66,129,4,8,2,,0.229,0.337,0.39,0.727,0.32,99,,1.4,,315.4,,3.21,1.02,0.61,19252,6,0.3108433734939759,0.13524590163934427,0,0,161,-0.21655895305366935,0.08749759154487724,-0.004153201195460365,0.08334439034941687,4.090909090909091,3.4482758620689653,3.4108527131782944,2.75,3.3188182964872492,5.875245097001241,1.9444444444444444,2.2650134736469183,3.091442206763592,2.0460193129877493,3.0673587257286705,35.30837922321621
sa917952,Jose Miranda,MIN,95,393,365,99,21,1,13,48,49,20,54,5,2,1,,0.271,0.317,0.438,0.755,0.322,104,,1.4,,419.5,,5.64,1.56,0.81,sa917952,1,0.14794520547945206,0.05089058524173028,0,0,161,0.11644571066327658,-0.08717007683939348,0.00018895065433244262,-0.08698112618506104,2.6136363636363638,3.103448275862069,3.7209302325581395,2.5,7.992016708931394,0.7863960477739584,0.5555555555555556,5.491822715322516,2.2014954150287016,3.7476685157781553,2.2087823235896473,34.9217521540365
9368,Evan Longoria,SFG,109,433,389,98,19,1,17,55,58,36,95,4,2,1,,0.251,0.318,0.437,0.755,0.321,101,,1.4,,401.4,,3.75,-0.83,0.3,9368,1,0.2442159383033419,0.08314087759815242,0,0,170,-0.02591717631010293,-0.07086493989491016,-0.00011523150424525008,-0.07098017139915541,3.409090909090909,4.137931034482759,3.643410852713178,3.5,5.230216246219471,2.7319387426967743,0.5555555555555556,4.112328884125633,2.284571489993058,3.6284623374701592,2.289439893109427,35.52294594545692
9627,Yan Gomes,CHC,85,325,297,74,14,1,12,38,41,20,70,5,1,0,,0.248,0.304,0.423,0.726,0.311,95,,1.4,,375.6,,3.87,0.17,0.73,9627,1,0.2356902356902357,0.06153846153846154,0,0,126,-0.036830553823918866,-0.13716117336997624,-0.0008587028549486564,-0.1380198762249249,1.4772727272727273,2.1839080459770117,1.7829457364341086,2.25,5.474800334562236,1.4287436493584775,0.5555555555555556,4.006578451004345,1.9467864790004024,3.337102782349505,1.9515063307114526,26.39520009222582
18015,Paul DeJong,STL,119,471,417,96,19,1,19,56,59,40,119,8,5,2,,0.229,0.306,0.418,0.724,0.312,95,,1.4,,443.5,,2.83,-0.35,0.5,18015,3,0.2853717026378897,0.08492569002123142,0,0,174,-0.20678811175232625,-0.18437569461197123,-0.0017526727538016984,-0.18612836736577293,3.522727272727273,4.252873563218391,3.488372093023256,4.0,4.049545801024617,2.839609976592964,1.1111111111111112,2.359692751282858,1.7062244328513043,2.986764236318581,1.7090011789499706,32.025922417100325
19198,Yuli Gurriel,HOU,132,554,498,139,28,1,15,69,70,42,65,4,2,1,,0.279,0.335,0.432,0.767,0.33,112,,1.4,,208.8,,3.94,-0.26,0.78,19198,1,0.13052208835341367,0.07581227436823104,0,0,214,0.23122356910932895,0.05792930430817966,-0.0008523240791457609,0.0570769802290339,5.0,5.517241379310345,6.821705426356589,3.0,8.49184850130595,2.289830797739741,0.5555555555555556,6.604018112946938,2.9407892404372586,3.3396025656678368,2.9349500359825087,47.495541615302734
22558,Jarred Kelenic,SEA,131,542,487,113,23,2,22,66,67,49,136,4,12,4,,0.232,0.306,0.422,0.728,0.314,103,,1.4,,140.5,,2.55,-0.48,0.85,22558,8,0.2792607802874743,0.09040590405904059,0,0,206,-0.22093036207698202,-0.20443924269024638,-0.0014741146946076755,-0.20591335738485406,4.659090909090909,5.172413793103448,4.8062015503875966,4.75,4.224855032396602,3.1702113326997385,2.5,2.2226545983142914,1.6039989299391257,3.0959285667601733,1.6092690548821091,37.814623767574
sa3010694,Riley Greene,DET,87,366,329,84,14,3,11,45,42,31,101,4,7,2,,0.255,0.325,0.42,0.745,0.321,103,,1.4,,299.1,,8.38,0.23,0.86,sa3010694,5,0.3069908814589666,0.08469945355191257,0,0,137,0.00028371195064935684,-0.018319418048490244,-0.001463814090887583,-0.019783232139377827,2.272727272727273,2.2988505747126435,2.558139534883721,2.0,3.4293380149186685,2.825961954263617,1.6666666666666667,4.3662150232452,2.5522954426846254,3.0999652782145164,2.547513285778647,29.617673048095575
19238,Lourdes Gurriel Jr.,TOR,135,548,506,136,27,2,22,68,77,32,111,4,3,2,,0.27,0.315,0.464,0.78,0.331,107,,1.4,,142.8,,3.19,0.23,0.5,19238,1,0.21936758893280633,0.058394160583941604,0,0,233,0.1328158434600768,-0.13403782870465286,0.0021614796382856682,-0.1318763490663672,4.886363636363637,6.32183908045977,6.589147286821706,4.75,5.9430619967001705,1.2390594230855048,0.5555555555555556,5.650449009640939,1.9627001886760342,4.520684404935771,1.9824746057624203,44.401335188001504
10681,Gio Urshela,NYY,120,480,444,118,22,1,16,55,58,28,100,3,1,0,,0.266,0.31,0.425,0.736,0.315,98,,1.4,,297.3,,3.33,-0.2,0.55,10681,1,0.22522522522522523,0.058333333333333334,0,0,190,0.09166863986568852,-0.14799712962600964,-0.0009244935443377678,-0.1489216231703474,3.409090909090909,4.137931034482759,5.1937984496124034,3.25,5.775018998082983,1.2353899365653433,0.5555555555555556,5.25173334198189,1.8915763499900298,3.3113200188666125,1.896552834254354,35.907967428482834
12859,James McCann,NYM,109,410,373,88,15,1,13,42,46,29,113,5,2,1,,0.238,0.298,0.386,0.684,0.297,85,,1.4,,341.7,,3.48,-0.28,0.48,12859,1,0.30294906166219837,0.07073170731707316,0,0,144,-0.14408497663717657,-0.22199262853137558,-0.0039051077758731068,-0.2258977363072487,1.9318181818181819,2.7586206896551726,2.868217054263566,2.5,3.5452891400163953,1.9833386889797593,0.5555555555555556,2.96728501024167,1.514562919497686,2.1432448325601126,1.508531851770799,24.2764639243589
14894,Tony Kemp,OAK,126,434,370,93,17,3,7,51,36,48,60,7,8,3,,0.251,0.344,0.369,0.712,0.315,103,,1.4,,428.7,,3.67,0.6,0.97,14894,5,0.16216216216216217,0.11059907834101383,0,0,137,-0.029006583310603462,0.1009047850224487,-0.0050428466665964344,0.09586193835585227,2.9545454545454546,1.6091954022988506,3.255813953488372,1.0,7.584162770429738,4.388392001495226,1.6666666666666667,4.082392585488728,3.1597530105425937,1.697375470235676,3.130457147795057,34.52875446298636
14221,Jorge Soler,,131,571,496,119,24,0,31,75,82,64,150,8,1,1,,0.239,0.333,0.479,0.812,0.346,114,,1.4,,192.8,,3.83,-1.66,1.03,14221,0,0.3024193548387097,0.11208406304728546,0,0,236,-0.14840567528322524,0.06513238298840873,0.0036045479357403876,0.06873693092414912,5.681818181818182,6.896551724137931,5.271317829457364,7.0,3.560485290573273,4.477975721091602,0.2777777777777778,2.925417517558697,2.9774895457735675,5.086209541522854,2.9937254838462106,47.14876861355746
27506,Ha-Seong Kim,SDP,107,367,328,80,16,2,11,45,44,31,77,4,8,2,,0.244,0.314,0.403,0.717,0.31,94,,1.4,,385.0,,3.15,-1.15,0.8,27506,6,0.2347560975609756,0.08446866485013624,0,0,133,-0.07514484912938268,-0.09609694082434173,-0.002181487690923911,-0.09827842851526564,2.272727272727273,2.528735632183908,2.248062015503876,2.0,5.5015987502587995,2.812039312327559,1.9444444444444444,3.6353136140498488,2.1560122753203235,2.8187156232942696,2.1518349126209544,30.069483852731256
14551,Anthony Santander,BAL,129,544,504,126,29,1,25,67,73,31,114,5,2,1,,0.25,0.298,0.463,0.761,0.322,102,,1.3,,287.6,,1.6,1.24,0.54,14551,1,0.2261904761904762,0.05698529411764706,0,0,232,-0.05173079515407575,-0.2854625619884088,0.002138395988957209,-0.2833241659994516,4.7727272727272725,5.862068965517241,5.813953488372093,5.5,5.747328021975634,1.1540676397141134,0.5555555555555556,3.862195378735377,1.191178150157052,4.511638135980635,1.2190568606126735,40.189769469347645
17992,David Fletcher,LAA,146,618,572,155,29,3,4,68,47,37,60,2,12,3,,0.271,0.317,0.351,0.667,0.293,84,,1.3,,366.2,,2.5,-0.59,1.28,17992,9,0.1048951048951049,0.059870550161812294,0,0,202,0.17244466440755613,-0.14883781845606014,-0.00937409309846432,-0.15821191155452446,4.886363636363637,2.8735632183908044,8.062015503875969,0.25,9.227031590672697,1.3281246298855454,2.7777777777777777,6.034451576580143,1.8872929681021762,0.0,1.8497223737454842,39.17634327539423
8202,Josh Harrison,,108,433,392,104,21,2,8,47,44,24,64,11,7,3,,0.266,0.322,0.39,0.713,0.31,99,,1.3,,437.5,,2.36,-0.04,0.97,8202,4,0.16326530612244897,0.05542725173210162,0,0,153,0.07818647348067365,-0.0531037480989871,-0.003757438283117087,-0.05686118638210419,2.5,2.528735632183908,4.108527131782946,1.25,7.552515940592769,1.0600766163746174,1.3888888888888888,5.121091390594827,2.3750662896453623,2.2011151427927533,2.360610834518789,32.44662786737486
15941,Austin Nola,SDP,95,357,318,83,17,1,9,38,42,30,58,6,1,1,,0.26,0.331,0.404,0.735,0.32,101,,1.3,,376.4,,2.71,0.06,0.86,15941,0,0.18238993710691823,0.08403361344537816,0,0,129,0.03677653650026591,0.03478659033452347,-0.0021081714461378964,0.032678418888385574,1.4772727272727273,2.2988505747126435,2.4806201550387597,1.5,7.003871371752477,2.7857942453654156,0.2777777777777778,4.719829841119465,2.8228751224816526,2.847447582425929,2.811961834100369,31.026301232047217
2900,Roberto Pérez,PIT,103,391,343,71,12,1,11,35,40,40,121,4,2,1,,0.206,0.294,0.342,0.636,0.282,75,,1.3,,522.4,,2.2,-0.58,0.64,2900,1,0.35276967930029157,0.10230179028132992,0,0,118,-0.3325529139744432,-0.23651731124004205,-0.00650812231929937,-0.24302543355934142,1.1363636363636365,2.0689655172413794,1.550387596899225,2.0,2.1160426721705097,3.8878468283295704,0.5555555555555556,1.141034064770356,1.4405584119828365,1.1231474762494416,1.4221946018811062,18.442096361443614
sa3018052,Seiya Suzuki,,74,287,249,64,14,1,12,36,36,32,57,4,4,2,,0.258,0.349,0.461,0.809,0.348,119,,1.3,,999.0,,12.68,-0.61,1.0,sa3018052,2,0.2289156626506024,0.11149825783972125,0,0,116,0.008928174599726058,0.1073367453265528,0.0013942692170651472,0.10873101454361794,1.25,1.6091954022988506,1.0077519379844961,2.25,5.669148278186615,4.4426362261925005,0.8333333333333334,4.449979711865507,3.1925244014368177,4.220021727350074,3.1953275521651987,32.11991857081339
11680,Elias Díaz,COL,104,382,349,90,18,1,14,46,47,28,65,2,0,0,,0.259,0.318,0.433,0.751,0.323,88,,1.3,,235.6,,2.55,0.23,0.66,11680,0,0.18624641833810887,0.07329842931937172,0,0,152,0.01822373925459142,-0.09438350903642201,-0.0002083681194770537,-0.09459187715589906,2.3863636363636362,2.8735632183908044,3.0232558139534884,2.75,6.893237211854411,2.138179680381662,0.2777777777777778,4.54005356728877,2.1647423576339033,3.591962958235562,2.1704180707221363,32.80955429260215
19287,Adolis García,TEX,137,573,535,123,25,2,26,71,76,29,182,6,12,5,,0.229,0.275,0.428,0.703,0.299,89,,1.3,,169.1,,2.0,2.65,1.08,19287,7,0.3401869158878505,0.0506108202443281,0,0,230,-0.2624498186918456,-0.5181547994245528,-0.0008896843179592162,-0.519044483742512,5.2272727272727275,6.206896551724138,5.5813953488372094,5.75,2.4770151172254904,0.7695188442752894,2.2222222222222223,1.8203318055378217,0.005591189023962369,3.3249614331620707,0.030838521771253596,33.41604376105219
26197,Andrew Vaughn,CHW,131,536,473,119,25,1,20,63,64,50,110,7,2,1,,0.252,0.33,0.437,0.767,0.331,108,,1.3,,247.5,,3.61,0.05,0.26,26197,1,0.23255813953488372,0.09328358208955224,0,0,206,-0.034165214393006016,0.004085676473991606,-0.0002766696987804851,0.003809006775211121,4.318181818181818,4.827586206896552,5.271317829457364,4.25,5.5646534431589405,3.343811168903609,0.5555555555555556,4.032405542468692,2.666451326101658,3.5651962001875783,2.6664369797607623,41.06159607067253
20308,Jake Meyers,HOU,95,373,337,83,17,2,12,46,45,25,97,5,7,2,,0.245,0.305,0.41,0.715,0.309,97,,1.3,,592.5,,3.85,-0.87,0.75,20308,5,0.2878338278931751,0.06702412868632708,0,0,140,-0.06088400943607408,-0.16722048690727132,-0.001563609776590924,-0.16878409668386224,2.3863636363636362,2.6436781609195403,2.4806201550387597,2.25,3.978912717948985,1.7596739717368606,1.6666666666666667,3.7735008958818437,1.7936316914445507,3.0608562707699436,1.796430131597743,27.59033429836853
10200,Tucker Barnhart,DET,110,391,351,79,16,1,9,36,40,34,93,4,0,0,,0.225,0.3,0.348,0.648,0.281,76,,1.3,,420.8,,2.57,0.05,0.49,10200,0,0.26495726495726496,0.08695652173913043,0,0,124,-0.212567302267741,-0.20072794972828545,-0.005998054331194158,-0.2067260040594796,1.25,2.0689655172413794,2.1705426356589146,1.5,4.635192152501876,2.96212265863968,0.2777777777777778,2.303692498444371,1.6229082867493345,1.3230384094441328,1.6051726677270524,21.719412604184523
19600,Bryan De La Cruz,MIA,110,433,398,106,19,2,10,47,45,30,101,3,4,2,,0.268,0.322,0.405,0.726,0.315,100,,1.2,,493.3,,3.18,-0.21,0.87,19600,2,0.2537688442211055,0.06928406466512702,0,0,159,0.08739577539561005,-0.0531037480989871,-0.0030837980048782354,-0.05618754610386534,2.5,2.6436781609195403,4.263565891472868,1.75,4.95616390227205,1.8960076795356953,0.8333333333333334,5.210329361609422,2.3750662896453623,2.465108545623045,2.364006518607668,31.25725968301898
11038,Kevin Kiermaier,TBR,113,421,379,89,17,5,7,49,42,35,104,5,11,4,,0.234,0.305,0.361,0.666,0.292,82,,1.2,,577.9,,2.2,-0.25,1.03,11038,7,0.27440633245382584,0.0831353919239905,0,0,137,-0.15451271475324657,-0.161167916377164,-0.005820655975096678,-0.16698857235226067,2.727272727272727,2.2988505747126435,2.945736434108527,1.0,4.3641187097356635,2.7316078119512635,2.2222222222222223,2.866240414207698,1.824470058812963,1.3925591866237725,1.805481005782337,26.178559145429816
sa876320,Jeremy Peña,HOU,85,339,313,76,13,2,12,38,37,18,90,5,7,2,,0.244,0.294,0.414,0.708,0.304,94,,1.2,,470.1,,5.96,-0.57,0.94,sa876320,5,0.28753993610223644,0.05309734513274336,0,0,129,-0.0788244812446659,-0.2197385818343056,-0.0016673285767457302,-0.22140591041105134,1.4772727272727273,1.7241379310344827,1.937984496124031,2.25,3.9873438419302083,0.9195218358431082,1.6666666666666667,3.5996580445961586,1.5260474812659512,3.0202098310084633,1.5311742355748212,23.64001709131662
13499,Tom Murphy,SEA,76,278,247,54,10,1,11,29,32,26,87,2,1,0,,0.216,0.296,0.398,0.694,0.301,94,,1.2,,511.1,,2.02,-0.56,0.81,13499,1,0.3522267206477733,0.09352517985611511,0,0,99,-0.18538100246167644,-0.16733639777016807,-0.0019066199154619268,-0.16924301768563,0.45454545454545453,1.1494252873563218,0.23255813953488372,2.0,2.1316189892273414,3.358385882355856,0.5555555555555556,2.567127257831822,1.7930411156298256,2.9264337656273103,1.7941168038557775,18.96280825152015
19599,Chas McCormick,HOU,91,337,299,73,12,1,12,43,43,30,88,3,6,2,,0.244,0.315,0.415,0.73,0.315,101,,1.2,,458.9,,4.89,-0.5,0.72,19599,4,0.29431438127090304,0.08902077151335312,0,0,123,-0.0674209233779477,-0.08148238226331483,-0.0016438762341277613,-0.0831262584974426,2.0454545454545454,2.413793103448276,1.7054263565891472,2.25,3.792999566649101,3.0866513303289236,1.3888888888888888,3.7101583165790952,2.2304747080322196,3.0294005874582495,2.228213930182119,27.881461333610563
16403,Francisco Mejía,TBR,78,276,253,62,13,2,8,30,32,16,54,5,0,0,,0.244,0.302,0.406,0.707,0.305,91,,1.2,,439.3,,2.41,0.64,0.94,16403,0,0.2134387351778656,0.057971014492753624,0,0,103,-0.05286557035537598,-0.1371441937973117,-0.001624306111344398,-0.13876849990865608,0.5681818181818182,1.1494252873563218,0.8527131782945736,1.25,6.11314807128839,1.213532560336554,0.2777777777777778,3.8511994273096266,1.9468729913833616,3.0370699378137442,1.9477326704753841,22.207653720217554
7007,Yadier Molina,STL,108,419,389,97,17,0,10,41,49,21,67,5,2,1,,0.25,0.294,0.371,0.665,0.287,79,,1.2,,301.5,,2.77,0.71,0.64,7007,1,0.17223650385604114,0.050119331742243436,0,0,144,-0.04581532684408418,-0.2563805280632603,-0.005288750643080098,-0.2616692787063404,1.8181818181818181,3.103448275862069,3.565891472868217,1.75,7.295151554502144,0.7398691327532493,0.5555555555555556,3.9195161609684597,1.3393536140435434,1.6010079731923879,1.3282147577917607,27.016190315719204
12371,Tommy La Stella,SFG,107,420,378,100,19,2,11,53,45,36,44,3,1,0,,0.265,0.332,0.414,0.746,0.324,103,,1.2,,541.5,,3.77,-1.23,0.7,12371,1,0.1164021164021164,0.08571428571428572,0,0,156,0.06990693170668694,0.022664107246728182,-0.001945428769131452,0.02071867847759673,3.1818181818181817,2.6436781609195403,3.798449612403101,2.0,8.896920156259583,2.8871830829981175,0.5555555555555556,5.040862778734159,2.7611100286229004,2.911224934339867,2.7516752070503734,37.428477698701386
6887,Martín Maldonado,HOU,112,416,365,72,13,1,12,42,41,42,119,6,0,0,,0.196,0.289,0.337,0.626,0.277,76,,1.2,,552.4,,1.47,-0.68,0.66,6887,0,0.32602739726027397,0.10096153846153846,0,0,123,-0.4233823328756603,-0.2924367670163297,-0.0074086292176970825,-0.2998453962340268,1.9318181818181819,2.1839080459770117,1.627906976744186,2.25,2.8832212813455467,3.806994316714027,0.2777777777777778,0.2608986184524105,1.1556439757622532,0.770247140477249,1.1357766880212656,18.28419300308991
13853,Joey Wendle,MIA,121,470,431,110,23,3,9,57,46,26,97,9,9,4,,0.255,0.309,0.385,0.694,0.301,91,,1.2,,368.5,,4.66,-0.45,0.8,13853,5,0.22505800464037123,0.05531914893617021,0,0,166,-0.00047552183167764994,-0.16097674846035082,-0.004537931403703455,-0.16551467986405427,3.6363636363636362,2.7586206896551726,4.573643410852713,1.5,5.7798161973467455,1.0535551683641404,1.6666666666666667,4.358858061459561,1.8254440757894548,1.895247098013858,1.8129105990424157,30.861125603554363
19997,Santiago Espinal,TOR,120,432,391,104,20,1,5,49,40,32,65,3,9,3,,0.266,0.324,0.363,0.687,0.302,86,,1.2,,512.4,,4.8,-0.21,1.15,19997,6,0.16624040920716113,0.07407407407407407,0,0,141,0.08327953110316422,-0.0472878758398132,-0.006057793828078029,-0.05334566966789123,2.727272727272727,2.0689655172413794,4.108527131782946,0.5,7.467166625853422,2.1849715038382906,1.9444444444444444,5.170443027959906,2.4046986589674564,1.2996270524110092,2.378331841644211,32.25444853141579
15937,Aledmys Díaz,HOU,88,346,316,80,17,0,11,39,44,22,62,6,1,1,,0.254,0.311,0.415,0.726,0.313,100,,1.2,,550.3,,2.88,-0.18,0.74,15937,0,0.1962025316455696,0.06358381502890173,0,0,130,-0.01347414965663929,-0.09851132407966423,-0.0017300266695733924,-0.10024135074923762,1.5909090909090908,2.528735632183908,2.248062015503876,2.0,6.607617714289582,1.5521323770599915,0.2777777777777778,4.2329015900801075,2.1437107849989117,2.9956390275526235,2.1419402195437653,28.319426229899637
24618,Ryan Jeffers,MIN,71,260,234,52,9,0,11,28,31,22,85,4,0,0,,0.221,0.297,0.41,0.707,0.306,93,,1.2,,488.6,,3.25,-0.37,0.85,24618,0,0.36324786324786323,0.08461538461538462,0,0,94,-0.15880327735550703,-0.13302497893180054,-0.0017678686189722126,-0.13479284755077275,0.3409090909090909,1.0344827586206897,0.07751937984496124,2.0,1.8154460897416396,2.8208903814690434,0.2777777777777778,2.8246649392505967,1.967860745373203,2.9808091171178677,1.9677731281063817,18.108133408211252
