playerid,Name,Team,GS,G,IP,W,L,SV,HLD,H,ER,HR,K,BB,WHIP,K/9,BB/9,ERA,FIP,-1,WAR,RA9-WAR,-1.1,ADP,playerid,POS,QS,wERA,wWHIP,wK/9,wBB/9,wH/9,wK/BB,RAPP,rIP,rwERA,rwWHIP,rwK/9,rwBB/9,rwH/9,rwK/BB,rSV,rHLD,rQS,rRAPP,POINTS
10968,Tim Adleman,,8,24,58.3,3,3,0,0,64,37,14,53,19,1.42,8.18,2.93,5.71,5.6,,-0.1,-0.2,,999.0,10968,SP,2.0,0.07792371408823884,0.0005260374945379453,-0.018076161304370175,-0.07273124012828941,0.07746557757912942,0.33151195979781756,0,2.699946323134729,3.045162265522473,3.6770075390153005,3.7713426953785314,6.138020236409748,3.3870130010666912,3.9772300765599025,0.0,,1.5789473684210527,0.0,28.274669505508424
sa918150,Tommy Eveld,MIA,0,40,46.7,4,4,0,0,45,24,8,47,17,1.33,9.06,3.28,4.63,4.61,,-0.1,-0.2,,999.0,sa918150,RP,0.0,-0.006467341184605568,-0.0057335732852745735,0.042221237418230695,-0.036752827693756096,-0.014849331873716065,0.28611907511325674,40,2.077294685990338,4.274408759185534,4.143097201472231,4.227547489904455,5.685636219694058,4.527412667711508,3.8992808780189385,0.0,,0.5263157894736842,5.47945205479452,34.840445746245265
sa3008046,Peyton Gray,KCR,0,23,40.3,3,3,0,0,40,22,6,38,18,1.44,8.48,4.02,4.91,4.71,,-0.1,-0.1,,999.0,sa3008046,RP,0.0,0.01030223371653427,0.001236408125330879,0.0053780050452898465,0.00981875591043102,0.0013089172175478891,-0.037013647662398785,23,1.7337627482555018,4.0301418628800025,3.6241134503615147,3.9487948469970204,5.100056183498503,4.327803937264193,3.3443935440732107,0.0,,0.5263157894736842,3.1506849315068495,29.786067294310477
11369,Brett Eibner,,0,11,13.0,1,2,0,0,13,7,2,11,6,1.46,7.62,4.15,4.85,5.09,,-0.1,0.0,,999.0,11369,RP,0.0,0.0014812390995516678,0.0008242686454011938,-0.01180286924714724,0.007338490395533193,7.99274130770522e-05,-0.0642841019206486,11,0.2683843263553408,4.15862913760941,3.654801293079326,3.818805869157101,5.131242453270481,4.342986095505321,3.297564397433813,0.0,,0.5263157894736842,1.5068493150684932,26.70557867695297
sa3007833,Keegan Curtis,ARI,0,24,27.3,3,3,0,0,27,15,4,26,14,1.5,8.56,4.61,4.94,4.82,,-0.1,-0.1,,999.0,sa3007833,RP,0.0,0.008000353925467385,0.0032610421647665255,0.008244806828399343,0.03042774211869409,-0.0010783626357958598,-0.13346555947226557,24,1.0359634997316156,4.063671218009579,3.473359509064923,3.9704848161518562,4.8409236834668015,4.357294873940372,3.1787651801662125,0.0,,0.5263157894736842,3.287671232876712,28.734449802881755
4185,Rafael Dolis,,0,48,42.7,4,4,0,0,38,22,6,46,25,1.48,9.7,5.27,4.64,4.81,,-0.1,0.0,,999.0,4185,RP,0.0,-0.0053413276278426736,0.0034409452333450385,0.07674532789429989,0.0839069637914201,-0.05293845669131525,-0.2405490487010935,48,1.8625872249060653,4.258007160556476,3.4599639540602656,4.4887537099984245,4.1684886460632296,4.997941485886545,2.994880145752524,0.0,,0.5263157894736842,6.575342465753424,33.332280582450636
sa3008375,Jose Quezada,SDP,0,47,52.7,2,2,0,0,51,27,7,51,27,1.48,8.72,4.61,4.61,4.67,,-0.1,-0.2,,999.0,sa3008375,RP,0.0,-0.008133357564882426,0.004526560034586291,0.021784744617872387,0.05439262484613805,-0.013653584534863428,-0.22102509560764494,47,2.399355877616747,4.298676079782716,3.3791292417965844,4.072926789901961,4.539594937289117,4.512641165743935,3.0284069089569634,0.0,,0.5263157894736842,6.438356164383562,33.19540295494527
sa3006695,David Lebron,BAL,6,25,70.0,3,4,0,0,71,45,13,72,45,1.66,9.26,5.79,5.79,5.63,,-0.1,-0.4,,999.0,sa3006695,SP,2.0,0.09918340831873651,0.022370398039298633,0.07805507109882759,0.17931229967775736,0.022021282675927845,-0.6924104941215914,0,3.327965646806226,2.7354919514744225,2.0504797897612272,4.498663111434665,2.968884601751804,4.071936550249884,2.2189383265257505,0.0,,1.5789473684210527,0.0,23.45130734642503
sa873429,Cristofer Melendez,PIT,0,35,42.7,3,3,0,0,41,23,5,39,25,1.55,8.23,5.27,4.85,4.76,,-0.1,-0.2,,999.0,sa873429,RP,0.0,0.0070856566599099,0.007583273329262674,-0.01024356211996913,0.0839069637914201,-0.01565750382805653,-0.43790059623825384,35,1.8625872249060653,4.076994767558928,3.151526836813507,3.8306034491958303,4.1684886460632296,4.537396309929046,2.655985733814593,0.0,,0.5263157894736842,4.794520547945205,29.604419305700088
sa828791,Nick Wells,,7,28,64.0,3,3,0,0,69,39,9,50,37,1.66,7.03,5.2,5.48,5.36,,-0.1,-0.3,,999.0,sa828791,SP,2.0,0.0654586198132483,0.020539918560275483,-0.11882476001668185,0.11543110617070435,0.0694281608717725,-0.8334055118816432,0,3.0059044551798175,3.226729771476415,2.186777012148238,3.0090876935371793,3.7721115635833584,3.4863021341881097,1.976820014172645,0.0,,1.5789473684210527,0.0,22.242680012706817
sa3003988,John Parke,CHW,23,24,111.3,5,7,0,0,132,71,21,62,40,1.54,5.01,3.23,5.74,5.77,,-0.1,-0.3,,999.0,sa3003988,SP,6.0,0.14379150527784212,0.018031766699908136,-0.4801538425764721,-0.08906625874555374,0.25135215904472596,-0.6787622180593544,0,5.544820182501342,2.0857270374242596,2.373533616530012,0.27530375994198825,6.343412882587506,1.2389287889637153,2.2423753076277477,0.0,,3.6842105263157894,0.0,23.78831210189236
sa3004704,Bryce Conley,OAK,15,27,84.3,4,6,0,0,86,51,11,65,52,1.64,6.94,5.55,5.44,5.35,,-0.1,-0.3,,999.0,sa3004704,SP,3.0,0.07988906607555202,0.024223483928068612,-0.16361013586488105,0.18571990419219897,0.03229145116041854,-1.2567400015228696,0,4.095544820182501,3.0165347998342247,1.912499297557785,2.670245494380488,2.8883169037455847,3.945065422005081,1.2498650208605517,0.0,,2.1052631578947367,0.0,21.883334916460953
19456,Kyle Funkhouser,DET,8,45,73.3,5,7,0,0,72,42,11,70,44,1.58,8.59,5.4,5.15,5.13,,-0.1,0.0,,999.0,19456,SP,3.0,0.042387300860495025,0.016078352926359063,0.01688761850343079,0.1496287515543357,-0.004923575217104625,-0.6897131208128342,0,3.505099302200751,3.5627883482433766,2.518984507708182,4.035875566132187,3.3421184890135427,4.404796184095942,2.223570287879265,0.0,,2.1052631578947367,0.0,25.698495843167983
sa3006804,Cole Uvila,BAL,0,38,53.0,2,3,0,0,52,30,7,49,33,1.6,8.32,5.6,5.09,5.08,,-0.1,-0.2,,999.0,sa3006804,RP,0.0,0.026704325468362544,0.01347593355926402,-0.00618431334885261,0.12630080372113023,-0.005017401687755552,-0.6314501043928864,38,2.4154589371980677,3.7912277539203707,2.7127602562407507,3.8613153669698677,3.635438567038724,4.405955256628071,2.3236202288793493,0.0,,0.5263157894736842,5.205479452054795,28.87757160840368
sa874212,Nolan Blackwood,DET,1,40,61.0,3,4,0,0,66,33,8,43,25,1.49,6.34,3.69,4.87,4.84,,-0.1,0.0,,999.0,sa874212,SP,3.0,0.012029694460600093,0.0061461236769304595,-0.16997497537541906,-0.013862358311653333,0.06917747140402697,-0.32512828335987765,0,2.8448738593666127,4.004979539032788,3.258536780389532,2.6220896806536995,5.397816891856131,3.489398992400319,2.8496396834934083,0.0,,2.1052631578947367,0.0,26.572598585087224
sa918239,Justin Miller,MIL,0,27,33.3,2,3,0,0,34,17,5,28,12,1.38,7.56,3.24,4.59,4.7,,-0.1,-0.1,,999.0,sa918239,RP,0.0,-0.006422711797812397,-0.0016641340150125306,-0.0376419311913706,-0.027601853376494734,0.012624647241382458,0.05248305445209134,27,1.3580246913580245,4.273758684162151,3.84008737504941,3.6233098080544077,5.570574041060203,4.188016606880521,3.498078339616875,0.0,,0.5263157894736842,3.6986301369863015,30.576795472641578
sa3004106,Addison Russ,,0,42,48.3,3,3,0,0,46,26,7,48,26,1.49,8.94,4.84,4.84,4.87,,-0.1,-0.1,,999.0,sa3004106,RP,0.0,0.007883667575977582,0.004874663484978559,0.03591654188634008,0.0657994940108943,-0.02192752264608877,-0.24480910632256103,42,2.163177670424047,4.065370880201323,3.3532095120560896,4.17984672020945,4.396167672389852,4.614852133829226,2.9875647244119485,0.0,,0.5263157894736842,5.7534246575342465,32.039929760529866
sa3007254,Ryan Tapani,WSN,4,25,57.0,3,3,0,0,62,34,10,46,24,1.51,7.26,3.79,5.37,5.26,,-0.1,-0.2,,999.0,sa3007254,SP,2.0,0.04979317827388252,0.007083098154851086,-0.08852320270038228,-0.005092167245877133,0.06884005063953491,-0.17969887265034856,0,2.63016639828234,3.454913777727911,3.1887698038942514,3.238346600590437,5.2875425914289185,3.49356727387973,3.0993727878745925,0.0,,1.5789473684210527,0.0,25.97162660209923
18341,Julian Fernández,COL,0,51,47.3,3,3,0,0,50,28,8,41,22,1.52,7.8,4.18,5.32,5.16,,-0.1,-0.1,,598.7,18341,RP,0.0,0.03905446372765253,0.006825356741440691,-0.03886828377325413,0.021823454823602262,0.03960475584936196,-0.19914667612837977,51,2.109500805152979,3.6113347059853327,3.2079611901646325,3.614031332705772,4.949111949266803,3.854721508126217,3.065976789690535,0.0,,0.5263157894736842,6.986301369863014,31.92525544042897
sa3014423,Asa Lacy,KCR,15,15,53.7,3,5,0,0,55,35,8,48,38,1.73,8.05,6.37,5.87,5.61,,-0.1,-0.1,,598.7,sa3014423,SP,1.0,0.08339957039585055,0.022995088037406353,-0.026472797287433236,0.1836888015788995,0.02326699075775618,-0.9440867568844657,0,2.453032742887815,2.9654005284026805,2.003965467928749,3.707814488946527,2.913855505823652,4.056547865045362,1.7867568709853496,0.0,,1.0526315789473684,0.0,20.940005048967507
sa3010665,Brian Marconi,PHI,0,39,47.7,2,2,0,0,47,27,6,44,29,1.59,8.31,5.48,5.1,4.91,,-0.1,-0.3,,999.0,sa3010665,RP,0.0,0.02410753089285933,0.011529672162934324,-0.006461385143945897,0.10607394553748117,-0.002306896071072262,-0.5358729565401981,39,2.130971551261406,3.829052860104672,2.85767858250375,3.8592190662333965,3.889766280005709,4.372471394486785,2.4877464377713396,0.0,,0.5263157894736842,5.342465753424658,29.295687715265398
sa918249,Brandon White,ATL,0,33,42.3,4,3,0,0,41,22,6,40,21,1.46,8.5,4.46,4.68,4.75,,-0.1,-0.1,,999.0,sa918249,RP,0.0,-0.0027412714675122407,0.0028442810883273495,0.006858998711508857,0.036363801434340204,-0.010765271639394558,-0.1661368785442794,33,1.8411164787976382,4.220134545880906,3.5043914751528433,3.959999914305146,4.766285082845917,4.476960785589947,3.122661604580813,0.0,,0.5263157894736842,4.52054794520548,30.938413621832375
sa3007580,Allan Winans,ATL,0,27,39.3,2,2,0,0,41,21,5,31,18,1.5,7.09,4.12,4.81,4.77,,-0.1,0.0,,999.0,sa3007580,RP,0.0,0.004365529307806204,0.004590992322392795,-0.07027917162528297,0.015219394177008516,0.02609953672452414,-0.23878973101121037,27,1.6800858829844336,4.116616348294944,3.374331623489083,3.3763793287721344,5.032149840040231,4.021556394053254,2.9979012669008784,0.0,,0.5263157894736842,3.6986301369863015,28.823966610994948
sa917970,Curtis Taylor,WSN,2,31,40.7,3,3,0,0,42,23,7,36,18,1.48,7.97,3.98,5.09,5.11,,-0.1,-0.2,,999.0,sa917970,SP,1.0,0.02014915055373878,0.0032202147325317565,-0.02423249303781505,0.007662688128116324,0.021319244464668485,-0.09466395719063181,0,1.755233494363929,3.8867109274995757,3.4763995134323915,3.724764433082169,5.127166067945172,4.080609083720775,3.2453957505953994,0.0,,1.0526315789473684,0.0,26.34891084958678
sa920272,Alexander Vizcaíno,CHC,15,17,65.7,3,4,0,0,69,42,12,55,35,1.58,7.54,4.8,5.76,5.65,,-0.1,-0.3,,999.0,sa920272,SP,2.0,0.09072678452443605,0.01459320838833067,-0.07757599114429625,0.08224516268747573,0.0490937128074993,-0.5826891751003038,0,3.0971551261406334,2.858671773243003,2.6295681431415243,3.321172236594268,4.189383738634445,3.737500970122068,2.4073530734624162,0.0,,1.5789473684210527,0.0,23.819752429759408
11346,Seth Frankoff,,6,11,35.3,2,2,0,0,37,22,6,31,21,1.64,7.9,5.35,5.6,5.66,,-0.1,-0.1,,999.0,11346,SP,0.0,0.043229428115431734,0.01112777357651984,-0.023471176285320028,0.07463844074208459,0.025511521446594965,-0.42309432536386904,0,1.4653784219001609,3.5505218589572527,2.8876038898548018,3.7305244884079216,4.285028854548244,4.0288203607397515,2.6814112373061403,0.0,,0.5263157894736842,0.0,23.155604901187957
sa3004463,Robbie Hitt,MIL,0,40,48.7,3,3,0,0,48,26,5,41,29,1.58,7.58,5.36,4.81,4.79,,-0.1,-0.2,,999.0,sa3004463,RP,0.0,0.0052991549497100054,0.010943035976807902,-0.05501067274363047,0.10061101297457387,-0.0021236891833037452,-0.6194055068765318,40,2.1846484165324744,4.103017086584165,2.901359423309139,3.4918994431151886,3.9584558971574335,4.370208173139587,2.344303354212154,0.0,,0.5263157894736842,5.47945205479452,29.359659638318348
sa3014545,Levi Stoudt,SEA,16,16,81.7,4,6,0,0,87,49,16,69,37,1.52,7.6,4.08,5.4,5.53,,-0.1,-0.1,,999.0,sa3014545,SP,4.0,0.07262336675096814,0.010789520932531271,-0.08818462229911761,0.022700979425401613,0.07440470896737783,-0.3171437050452539,0,3.955984970477724,3.1223675257064034,2.91279013005527,3.240908270010042,4.938078163247168,3.4248250247709233,2.8633508958263008,0.0,,2.6315789473684212,0.0,27.089883927462253
16507,Dan Altavilla,,0,33,30.0,3,3,0,0,24,15,5,39,19,1.43,11.7,5.7,4.5,4.74,,-0.1,-0.1,,999.0,16507,RP,0.0,-0.009904039823248834,0.0006830784676119528,0.14055038600667913,0.0788211843076847,-0.07267347809917613,-0.07075183842870914,33,1.1808910359634996,4.324467971476108,3.6653142921495325,4.971497145744055,4.232436029933179,5.241735386223401,3.2864579237941474,0.0,,0.5263157894736842,4.52054794520548,31.94966351996309
22052,Aaron Fletcher,SEA,0,44,58.0,3,3,0,0,60,29,8,47,20,1.38,7.29,3.1,4.5,4.53,,-0.1,0.0,,999.0,22052,RP,0.0,-0.017492943786005632,-0.0029556140493673944,-0.08767145228569051,-0.059015619944747966,0.03241509350044092,0.09621652329437547,44,2.6838432635534084,4.435008520552122,3.9362507811230936,3.2447908690191536,5.9655632842952695,3.943538023189652,3.5731779696439525,0.0,,0.5263157894736842,6.027397260273973,34.33588576112431
18332,Eric Hanhold,PIT,0,40,44.7,2,2,0,0,47,25,6,36,20,1.5,7.25,4.03,5.04,4.78,,-0.1,-0.3,,999.0,18332,RP,0.0,0.018879637168894625,0.005037433422108162,-0.07068824694555487,0.01101816168675862,0.034318739112213836,-0.21884204312494804,40,1.9699409554482017,3.9052027554774655,3.3410896874018894,3.3732843010199622,5.084975140004591,3.92002159627722,3.0321556725039724,0.0,,0.5263157894736842,5.47945205479452,30.632437952401506
10197,Shelby Miller,,8,25,47.0,2,3,0,0,48,29,7,43,29,1.64,8.23,5.55,5.55,5.32,,-0.1,-0.3,,999.0,10197,SP,1.0,0.05336384369026792,0.014274740407868025,-0.010693855603717384,0.10990692162367727,0.01856574204713346,-0.5637171399856427,0,2.0933977455716586,3.4029031952207367,2.6532812203181244,3.8271965684583247,3.8415713486422494,4.114624100988021,2.4399320765849444,0.0,,1.0526315789473684,0.0,23.42553783473143
sa3010632,Jeff Lindgren,MIA,17,20,90.7,5,8,0,0,103,55,16,58,34,1.51,5.76,3.38,5.46,5.44,,-0.1,-0.4,,999.0,sa3010632,SP,5.0,0.08680737653893877,0.010985375799122732,-0.3139384718904784,-0.05778333934790203,0.15665172154000462,-0.4424752203964082,0,4.439076757917337,2.9157621663875233,2.8982068066073383,1.5328745778756598,5.950068880612608,2.4087977516437595,2.6481301350961544,0.0,,3.1578947368421053,0.0,25.950811812982487
14832,Bobby Wahl,LAD,0,26,23.7,1,1,0,0,23,14,4,25,13,1.52,9.51,4.94,5.32,5.03,,-0.1,-0.3,,999.0,14832,RP,0.0,0.019324351673537188,0.0034204219076858777,0.038703988862053396,0.037643528359139644,-0.006859731189966745,-0.09938242137963238,26,0.8427267847557702,3.89872501036875,3.461492117753737,4.200936297898488,4.750194100299274,4.428714223328297,3.2372931480744818,0.0,,0.5263157894736842,3.5616438356164384,28.908041307568922
13606,Shawn Morimando,,15,20,86.3,3,4,0,0,97,53,17,69,33,1.51,7.19,3.44,5.53,5.42,,-0.1,-0.5,,999.0,13606,SP,4.0,0.09085443079285827,0.01005089246828672,-0.1383311626182756,-0.04758381395519612,0.1380418461697751,-0.08137373650466317,0,4.202898550724638,2.8568124680431835,2.9677882926712416,2.8615039738523618,5.821822469681002,2.63869231357638,3.2682178747697668,0.0,,2.6315789473684212,0.0,27.249314890686993
19159,Zack Burdi,ARI,0,31,36.3,1,1,0,0,35,20,6,39,20,1.51,9.66,4.95,4.95,4.99,,-0.1,-0.1,,999.0,19159,RP,0.0,0.011531732420644536,0.004959216784961251,0.06508016104687053,0.05658715213028348,-0.01195420106563172,-0.13291697955604054,31,1.519055287171229,4.012232891768024,3.3469136862556024,4.400496087655133,4.512001472196672,4.491648063402179,3.1797072080876054,0.0,,0.5263157894736842,4.2465753424657535,30.234945828475883
sa3007234,Joey Murray,TOR,22,24,106.7,7,8,0,0,108,63,22,98,50,1.48,8.27,4.22,5.32,5.59,,-0.1,0.5,,999.0,sa3007234,SP,6.0,0.08077567761733484,0.008644227068627552,-0.02254528904883668,0.047255140004102136,0.030542903613544836,-0.28733403130853086,0,5.297906602254428,3.00362034906152,3.0725283834499564,3.7375296694840947,4.629339977261708,3.966665866087041,2.9145404201910186,0.0,,3.6842105263157894,0.0,30.306341794105556
sa3006946,Reagan Todd,COL,0,45,46.0,3,3,0,0,48,27,8,43,21,1.5,8.41,4.11,5.28,5.06,,-0.1,-0.1,,999.0,sa3006946,RP,0.0,0.03517038372229453,0.005245735982318367,0.0009179393441620665,0.016430462065364693,0.03078116177549861,-0.08048439627108284,45,2.03972088030059,3.6679105090992614,3.3255795105885957,3.9150503837223147,5.016922159918244,3.963722576318597,3.2697450603390377,0.0,,0.5263157894736842,6.164383561643835,31.889350431404157
9939,Brandon Kintzler,,1,38,37.0,2,2,0,0,41,20,6,26,12,1.43,6.32,2.92,4.86,5.01,,-0.1,0.0,,999.0,9939,SP,1.0,0.0069316339422709206,0.0007906160896988812,-0.10605608160097413,-0.047455484402989356,0.05457102921027979,-0.006296814285049468,0,1.5566290928609767,4.079238274112912,3.6573070572362107,3.1056943869669267,5.82020888435685,3.669837687594237,3.3971408537037675,0.0,,1.0526315789473684,0.0,26.338687815779252
sa597194,Jose Adames,LAD,0,32,32.0,1,1,0,0,31,17,5,31,15,1.44,8.72,4.22,4.78,4.86,,-0.1,0.0,,999.0,sa597194,RP,0.0,0.002147481137153795,0.0009142305127940453,0.01554049924675982,0.017262640298920162,-0.009034565683773255,-0.05090903714730022,32,1.288244766505636,4.148924605701314,3.648102746175682,4.025683380785705,5.006458548367729,4.45558074517666,3.320532216878665,0.0,,0.5263157894736842,4.383561643835616,30.803404442900693
sa3004013,Calvin Faucher,TBR,2,34,56.3,2,2,0,0,54,29,7,55,33,1.54,8.79,5.27,4.63,4.75,,-0.1,0.0,,999.0,sa3004013,SP,2.0,-0.006680376370534535,0.009789347538616155,0.029199069765989627,0.1083683537238726,-0.0202642258763297,-0.46642719402641664,0,2.5925925925925926,4.277511845815786,2.987262888181336,4.129022919293981,3.8609169361600406,4.594304823616746,2.6069995226464795,0.0,,1.5789473684210527,0.0,26.627558896728015
sa918549,Braden Bristo,NYY,1,38,51.7,4,4,0,0,49,29,8,53,29,1.51,9.23,5.05,5.05,4.99,,-0.1,-0.2,,999.0,sa918549,SP,2.0,0.022828543095181897,0.006465072735544419,0.05789946658248646,0.08431162127519337,-0.026125966655294097,-0.28527530553120073,0,2.3456790123456788,3.8476826930964476,3.2347878822072733,4.346167587386847,4.163400578927513,4.666717040342191,2.9180756884488894,0.0,,1.5789473684210527,0.0,27.10145785117589
6895,Chase Anderson,TEX,20,25,94.3,4,6,0,0,101,58,20,77,37,1.46,7.35,3.53,5.53,5.63,,-0.1,-0.1,,999.0,6895,SP,5.0,0.0993491213274027,0.005648891229499409,-0.1313223804472623,-0.04073223167150963,0.09157225273700331,-0.09977031269308956,0,4.632313472893183,2.7330781632571925,3.295560632468832,2.9145318008887147,5.735672300604139,3.212748109914699,3.236627056522577,0.0,,3.1578947368421053,0.0,28.918426273391443
19192,Brandyn Sittinger,,0,37,40.7,2,2,0,0,37,22,6,43,24,1.5,9.52,5.31,4.87,4.97,,-0.1,-0.2,,999.0,19192,RP,0.0,0.007687753469147074,0.004604814408597502,0.0629972865543249,0.08243107063566457,-0.040987740958288055,-0.2645438897762835,37,1.755233494363929,4.068224579898548,3.3733024330617196,4.384737243160588,4.187046176228264,4.850309945988077,2.9536759208188967,0.0,,0.5263157894736842,5.068493150684931,31.16733873367864
11071,Mickey Jannis,,13,19,86.0,3,6,0,0,105,59,18,50,36,1.64,5.23,3.77,6.17,6.16,,-0.1,-0.5,,999.0,11071,SP,3.0,0.16308656306133662,0.024940296202835777,-0.35787153194171084,-0.010906879801590386,0.23536954562711088,-0.7765618447104359,0,4.186795491143317,1.8046737664501844,1.8591255650776937,1.2004809247800556,5.360655406697996,1.4363678280267536,2.0744326318530537,0.0,,2.1052631578947367,0.0,20.02779477192379
sa877364,Daniel Duarte,CIN,0,19,24.7,2,2,0,0,26,15,4,20,12,1.54,7.3,4.38,5.47,5.24,,-0.1,-0.2,,999.0,sa877364,RP,0.0,0.02537101136690556,0.0042413008317940815,-0.03704654615197733,0.019348126733207682,0.01882358075293955,-0.18263642049647189,19,0.8964036500268384,3.810648907961739,3.4003695984607623,3.6278144386904616,4.9802361370352175,4.11143892563669,3.094328395964445,0.0,,0.5263157894736842,2.6027397260273974,27.050295569277235
sa918459,Joe Navilhon,DET,1,38,59.7,3,4,0,0,63,32,10,50,21,1.41,7.54,3.17,4.83,4.88,,-0.1,0.0,,999.0,sa918459,SP,3.0,0.008170005920617562,-0.0008019251888073953,-0.07044418553495346,-0.05564418101409724,0.04842685431482918,0.11937139569971045,0,2.7750939345142243,4.061200054217314,3.7758874375597857,3.3751308481021565,5.923171611557216,3.7457389157285546,3.6129397904415628,0.0,,2.1052631578947367,0.0,29.37442575001555
14605,James Hoyt,,0,41,43.3,1,1,0,0,43,23,6,40,22,1.5,8.31,4.57,4.78,4.85,,-0.1,-0.1,,999.0,14605,RP,0.0,0.0031806662975769617,0.005024523211218046,-0.004820266777887383,0.043373041822587666,0.0018476670783742488,-0.22760721777356707,41,1.8947933440687064,4.133875152514021,3.3420509797326243,3.8716356228816324,4.678152558190168,4.321148564201134,3.0171040109125293,0.0,,0.5263157894736842,5.616438356164384,31.40151437813888
19582,Brandon Bailey,CIN,16,24,89.7,4,6,0,0,92,58,18,88,54,1.63,8.83,5.42,5.82,5.79,,-0.1,-0.2,,999.0,19582,SP,3.0,0.1280364922167606,0.024506413188071674,0.04671209846038271,0.18056999634259002,0.039987722350053545,-0.7676800897380702,0,4.385399892646269,2.3152157492354286,1.8914324280777688,4.261524948010147,2.953070622464022,3.849990583595029,2.0896844865554844,0.0,,2.1052631578947367,0.0,23.851581868478885
sa829631,Matt Blackham,,1,29,34.3,2,3,0,0,30,19,5,40,23,1.54,10.49,6.03,4.98,4.92,,-0.1,-0.1,,999.0,sa829631,SP,0.0,0.012151634524008803,0.00613773371140014,0.10146785213869547,0.10531297415545038,-0.05007337075284912,-0.28869000939348677,0,1.4117015566290927,4.003203350846759,3.2591614959412816,4.675802145453554,3.8993345535095827,4.96254803678389,2.9122119185834228,0.0,,0.5263157894736842,0.0,25.65027884722127
18333,Alex Young,CLE,10,42,91.7,6,6,0,0,96,51,18,84,35,1.43,8.25,3.44,5.01,5.17,,-0.1,0.2,,999.0,18333,SP,5.0,0.034045422027519145,0.0013791379476073562,-0.02184531835915926,-0.05109108092123549,0.0635033224496997,0.21007620830770124,0,4.492753623188405,3.6842967862270566,3.613485809597983,3.7428255859153747,5.865922011890603,3.559493819057904,3.7686991676156247,0.0,,3.1578947368421053,0.0,31.885371540335054
21065,Thomas Szapucki,NYM,11,14,49.3,2,2,0,0,50,31,9,47,28,1.58,8.57,5.11,5.66,5.46,,-0.1,-0.4,,999.0,21065,SP,1.0,0.06300148259055838,0.011139147450616171,0.01197864326613629,0.08502567100982716,0.01522665604571638,-0.3929028729480275,0,2.2168545356951155,3.2625206180972466,2.886756992927043,3.9987346929451766,4.1544222870788605,4.155873045340389,2.73325635653477,0.0,,1.0526315789473684,0.0,24.461050107565974
10962,Jake Buchanan,,14,20,77.3,4,5,0,0,92,50,16,51,27,1.54,5.94,3.14,5.82,5.74,,-0.1,-0.3,,999.0,10962,SP,3.0,0.11221724843490999,0.012478453646581844,-0.25313590403599573,-0.07325506245136187,0.18556114527059597,-0.22102509560764494,0,3.719806763285024,2.5456400505831347,2.7870324581656645,1.9929014374473943,6.144606653945209,2.0516691211693905,3.0284069089569634,0.0,,2.1052631578947367,0.0,24.375326551447518
sa837103,Ben Bracewell,,4,42,73.7,4,4,0,0,77,40,12,60,27,1.41,7.33,3.3,4.89,4.92,,-0.1,-0.1,,999.0,sa837103,SP,4.0,0.01603628167139215,-0.0005697733154936824,-0.1067702800901551,-0.05509433488346188,0.04996637504401624,0.03113280671009644,0,3.5265700483091784,3.946619286699195,3.758601444535987,3.1002908242609055,5.916257976843484,3.7267206559830415,3.4614154416383833,0.0,,2.6315789473684212,0.0,30.0680546256386
sa872726,Tom Hackimer,NYM,0,34,45.0,2,2,0,0,43,24,6,45,25,1.51,9.0,5.0,4.8,4.7,,-0.1,-0.4,,999.0,sa872726,RP,0.0,0.004539196824688507,0.005826710489041487,0.03733698694611842,0.07134840515102792,-0.018908010749655535,-0.26874212692068955,34,1.9860440150295222,4.114086694109432,3.282320237566708,4.190593682107636,4.326396981019306,4.577551004677586,2.9464666583328167,0.0,,0.5263157894736842,4.657534246575342,30.60730930889203
sa3006164,Freddy Pacheco,STL,0,43,50.7,1,1,0,0,44,25,6,57,34,1.54,10.13,6.04,4.44,4.65,,-0.1,-0.1,,999.0,sa3006164,RP,0.0,-0.019872265444097592,0.008408880252611661,0.11869525757908328,0.1511859768406591,-0.07550605456715564,-0.46989524375273684,43,2.292002147074611,4.469665899773772,3.090052271419305,4.806143173850208,3.3225383079469077,5.2767272340080735,2.6010441466322556,0.0,,0.5263157894736842,5.890410958904109,32.27489992908292
sa918550,Mike Ellenbest,TOR,3,26,39.0,2,3,0,0,41,23,6,32,20,1.56,7.38,4.62,5.31,5.22,,-0.1,-0.1,,999.0,sa918550,SP,1.0,0.03131014042452829,0.007958556297661401,-0.054295801107555275,0.041824105185741034,0.029802901493211076,-0.33340879455015804,0,1.663982823403113,3.7241391049276205,3.1235833243141506,3.4973080987911733,4.697628519745998,3.97580738154047,2.8354202917257956,0.0,,1.0526315789473684,0.0,24.57050112339569
sa917945,Alex Speas,TEX,1,15,17.0,2,3,0,0,17,11,2,17,15,1.88,9.0,7.94,5.82,5.52,,-0.1,-0.2,,999.0,sa917945,SP,-1.0,0.026036665778265022,0.01131672982046772,0.017133164972608306,0.10101822466755628,0.0008323437166531944,-0.45837630620892833,0,0.4830917874396135,3.8009529354619342,2.8735342367950896,4.037733349036439,3.953335714001488,4.33369122312921,2.6208246024420774,0.0,,0.0,0.0,22.10316384830585
